gene	tpm
YGR165W	54.2343
YGR166W	29.8518
YGR167W	169.9862
YGR168C	15.30185
YGR169C	25.916
YGR169C-A	15.0807
YGR170W	20.6034
YGR171C	22.0444793
YGR172C	48.6765
YGR173W	57.9001
YGR174C	23.3358
YGR174W-A	8.37609
YGR175C	268.6874
YGR176W	4.40747
YGR177C	25.52197
YGR178C	72.4668000059777
YGR179C	10.030316
YGR180C	289.5773
YGR181W	68.5147
YGR182C	0
YGR183C	107.0214
YGR184C	64.0721
YGR185C	201.988
YGR186W	55.9174
YGR187C	35.9203
YGR188C	4.00059
YGR189C	297.6908
YGR190C	104.5631
YGR191W	77.8656
YGR192C	18380.95
YGR193C	71.7249
YGR194C	14.0933
YGR195W	63.6297
YGR196C	19.8614
YGR197C	18.15377
YGR198W	66.32324
YGR199W	14.50219
YGR200C	64.0392
YGR201C	32.1104
YGR202C	38.5066
YGR203W	13.863499
YGR204C-A	3.79662
YGR204W	200.5027
YGR205W	32.5881
YGR206W	31.9099
YGR207C	80.308
YGR208W	0
YGR209C	394.775
YGR210C	88.2282
YGR211W	131.31
YGR212W	11.4119
YGR213C	10.8991
YGR214W	371.2584
YGR215W	51.0583
YGR216C	24.56681
YGR217W	17.4959
YGR218W	98.9099114028
YGR219W	6.63481
YGR220C	70.6571
YGR221C	12.46957
YGR222W	28.1677
YGR223C	30.0677
YGR224W	10.4794
YGR225W	1.59722
YGR226C	1.73323
YGR227C-A	0
YGR227W	15.05801
YGR228W	8.16736
YGR229C	114.0065
YGR230W	14.11824202
YGR231C	196.80267
YGR232W	87.5495
YGR233C	30.2687
YGR234W	60.89287
YGR235C	95.9876
YGR236C	3.10689
YGR237C	17.2572
YGR238C	11.9327
YGR239C	32.9099
YGR240C	395.0613
YGR240C-A	70.3433
YGR241C	24.87769
YGR242W	0
YGR243W	36.9592
YGR244C	84.9109
YGR245C	54.6682
YGR246C	21.1641
YGR247W	19.40243
YGR248W	61.356
YGR249W	4.51818
YGR250C	45.2765
YGR251W	21.9065000247205
YGR252W	11.6002919
YGR253C	269.5689
YGR254W	1672.631
YGR255C	63.1705
YGR256W	22.6364
YGR257C	58.3187
YGR258C	38.4264
YGR259C	23.808718
YGR260W	86.777
YGR261C	43.3989195256
YGR262C	32.0247
YGR263C	25.70175
YGR264C	161.4752
YGR265W	15.4523
YGR266W	33.73241133
YGR267C	79.3144
YGR268C	25.32353
YGR269W	14.6544
YGR270C-A	0
YGR270W	41.5713
YGR271C-A	34.8632
YGR271W	23.2025
YGR273C	2.80242
YGR274C	26.01288
YGR275W	52.3114
YGR276C	38.3048
YGR277C	60.1873
YGR278W	12.64441
YGR279C	188.6898
YGR280C	10.434223
YGR281W	74.6558
YGR282C	887.945
YGR283C	54.4564
YGR284C	223.7384
YGR285C	245.102
YGR286C	34.4216
YGR287C	6.45736
YGR288W	11.17836
YGR289C	7.36733
YGR290W	6.05337
YGR291C	1.93961
YGR292W	5.42789
YGR293C	5.88123
YGR294W	5.23005
YGR295C	91.5681
YGR296C-A	8.9642
YGR296C-B	0
YGR296W	6.69684
YHL001W	334.3914
YHL002C-A	0
YHL002W	51.1373
YHL003C	49.5969
YHL004W	56.8961063
YHL005C	1.73694
YHL006C	16.54672
YHL006W-A	0
YHL007C	38.2605
YHL008C	43.245
YHL009C	17.7346
YHL009W-A	3.40865
YHL009W-B	5.84016
YHL010C	8.7447
YHL011C	146.2278
YHL012W	13.5285
YHL013C	25.7637
YHL014C	21.51091
YHL015W	2039.36
YHL015W-A	41.1654
YHL016C	6.30052
YHL017W	40.094
YHL018W	16.861
YHL019C	11.4972
YHL019W-A	4.61307
YHL020C	45.33109
YHL021C	45.8316
YHL022C	4.03375
YHL023C	17.83586
YHL024W	10.5314
YHL025W	45.6129
YHL026C	20.4563
YHL027W	44.08720264629
YHL028W	3.21494
YHL029C	46.739492608
YHL030W	125.827
YHL030W-A	12.0971
YHL031C	25.361
YHL032C	29.75840486582
YHL033C	244.5356
YHL034C	249.357
YHL034W-A	0
YHL035C	20.4296
YHL036W	12.9852
YHL037C	2.44389
YHL038C	18.94077
YHL039W	33.503359
YHL040C	55.0358
YHL041W	0.643094
YHL042W	6.09112
YHL043W	13.001
YHL044W	9.69001
YHL045W	0.826805
YHL046C	1.57465
YHL046W-A	1.53183
YHL047C	23.696
YHL048C-A	1.75242
YHL048W	25.4287
YHL049C	10.2796
YHL050C	7.80905
YHL050W-A	0
YHR001W	37.3247
YHR001W-A	80.6422
YHR002W	9.21037
YHR003C	48.4057
YHR004C	25.2753
YHR005C	49.7935
YHR005C-A	293.2216
YHR006W	36.479454
YHR007C	277.6748
YHR007C-A	18.6785
YHR008C	133.1294
YHR009C	111.5999
YHR010W	671.5723
YHR011W	21.42282
YHR012W	82.3328
YHR013C	67.2242
YHR014W	4.90634
YHR015W	2.71595
YHR016C	40.3348
YHR017W	30.77934
YHR018C	46.0057
YHR019C	198.5095
YHR020W	148.9698
YHR021C	1570.7147
YHR021W-A	14.382
YHR022C	16.4587
YHR022C-A	11.7053
YHR023W	18.1562
YHR024C	80.6332
YHR025W	94.7484
YHR026W	171.268
YHR027C	225.7981
YHR028C	93.2093
YHR028W-A	0.399849
YHR029C	29.9204
YHR030C	158.4758
YHR031C	17.5145
YHR032C-A	0
YHR032W	30.6553
YHR032W-A	14.8743
YHR033W	12.5815
YHR034C	21.7755
YHR035W	10.1703
YHR036W	20.6428
YHR037W	65.09063
YHR038W	23.34803
YHR039C	83.4107
YHR039C-A	346.6048
YHR040W	19.71405
YHR041C	42.47658
YHR042W	48.2906
YHR043C	44.43784
YHR044C	12.7614
YHR045W	26.0574
YHR046C	43.2555
YHR047C	78.86746
YHR048W	19.1227
YHR049C-A	0.225669
YHR049W	360.638
YHR050W	50.4273
YHR050W-A	4.18268
YHR051W	64.4435
YHR052C-B	0
YHR052W	143.046
YHR052W-A	0
YHR053C	506.449
YHR054C	52.1276
YHR054C-B	0
YHR054W-A	0
YHR055C	506.449
YHR056C	45.0978
YHR056W-A	8.14935
YHR057C	75.2775
YHR058C	17.03397
YHR059W	61.5944
YHR060W	31.69852
YHR061C	18.71466
YHR062C	40.50164
YHR063C	58.516
YHR063W-A	30.9725
YHR064C	204.5272
YHR065C	50.3379
YHR066W	61.34568
YHR067W	28.8386
YHR068W	145.045
YHR069C	72.519
YHR069C-A	24.4149
YHR070C-A	0
YHR070W	44.33402
YHR071C-A	19.8904
YHR071W	182.432
YHR072W	35.3216
YHR072W-A	275.8706
YHR073C-B	0
YHR073W	54.9479
YHR073W-A	0
YHR074W	63.9434
YHR075C	17.793
YHR076W	34.9582
YHR077C	25.2178
YHR078W	27.4681
YHR079C	28.7465
YHR079C-A	3.37714
YHR080C	20.4869
YHR081W	21.56015
YHR082C	84.8307
YHR083W	78.977
YHR084W	30.3957576
YHR085W	47.5827
YHR086W	25.13121
YHR086W-A	12.3064
YHR087W	117.1269
YHR088W	67.5497
YHR089C	86.8899
YHR090C	24.3359
YHR091C	32.3501
YHR092C	33.4952
YHR093W	3.50344
YHR094C	185.666
YHR095W	1.01889
YHR096C	13.338
YHR097C	30.06963
YHR098C	65.9053
YHR099W	35.3086
YHR100C	38.59043
YHR101C	26.31361
YHR102W	20.7133
YHR103W	39.95742
YHR104W	338.1368
YHR105W	10.409
YHR106W	19.8367
YHR107C	67.1734
YHR108W	78.856
YHR109W	14.5169
YHR110W	69.5597
YHR111W	35.0454
YHR112C	19.87875
YHR113W	64.1521
YHR114W	27.0213
YHR115C	24.3246
YHR116W	76.634
YHR117W	48.2724
YHR118C	15.54854
YHR119W	22.4743
YHR120W	12.8463
YHR121W	91.809
YHR122W	45.9142
YHR123W	39.6514
YHR124W	11.114
YHR125W	2.95416
YHR126C	2.3282
YHR127W	25.18
YHR128W	209.5752
YHR129C	11.93407
YHR130C	7.32485
YHR131C	22.78856
YHR131W-A	50.2471
YHR132C	80.8416
YHR132W-A	68.06584
YHR133C	70.5824
YHR134W	21.72632
YHR135C	28.7275
YHR136C	10.39762
YHR137C-A	0
YHR137W	136.0179
YHR138C	179.7945
YHR139C	2.60966
YHR139C-A	12.1774
YHR140W	15.5991
YHR141C	963.3608
YHR142W	28.78188
YHR143W	279.0841
YHR143W-A	88.1008
YHR144C	32.4607
YHR145C	11.4313
YHR146W	77.58604
YHR147C	63.7849
YHR148W	69.1315
YHR149C	24.43506
YHR150W	15.43432
YHR151C	30.26857
YHR152W	28.9877
YHR153C	7.17165
YHR154W	10.9207
YHR155W	28.4321
YHR156C	17.5373
YHR157W	7.72349
YHR158C	22.2728
YHR159W	7.68745
YHR160C	0.820304
YHR161C	33.8732
YHR162W	372.978
YHR163W	131.6319
YHR164C	16.3691
YHR165C	41.2466
YHR165W-A	37.1069
YHR166C	12.4002
YHR167W	16.75136
YHR168W	13.11901
YHR169W	53.508
YHR170W	142.628
YHR171W	11.71174
YHR172W	10.4058
YHR173C	15.4449
YHR174W	9353.97
YHR175W	32.3734
YHR175W-A	2.40457
YHR176W	10.803152729
YHR177W	4.29639
YHR178W	14.5763
YHR179W	864.546
YHR180C-B	0
YHR180W	27.6684
YHR180W-A	2.02352
YHR181W	58.3664
YHR182C-A	27.7302
YHR182W	11.5834
YHR183W	427.6027
YHR184W	4.12552
YHR185C	0.390056
YHR186C	16.6604
YHR187W	34.5224
YHR188C	68.6489
YHR189W	34.251
YHR190W	135.717
YHR191C	27.6546
YHR192W	25.54466
YHR193C	201.3502
YHR193C-A	0.428734
YHR194W	22.7133
YHR195W	52.954
YHR196W	75.86640150212
YHR197W	55.1205
YHR198C	29.6099
YHR199C	84.6843
YHR199C-A	78.7307
YHR200W	262.1712
YHR201C	52.89716
YHR202W	15.4307
YHR203C	524.256
YHR204W	19.0923
YHR205W	41.1184
YHR206W	48.926
YHR207C	22.3339
YHR208W	46.6204
YHR209W	40.5419
YHR210C	6.93147
YHR211W	9.27457
YHR212C	11.6421
YHR212W-A	48.8617
YHR213W	10.6306
YHR213W-A	29.4165
YHR213W-B	5.67882
YHR214C-B	264.397
YHR214C-C	0.436267
YHR214C-D	4.00163
YHR214C-E	5.42223
YHR214W	8.46107
YHR214W-A	13.7732
YHR215W	15.3121
YHR216W	42.206135
YHR217C	0
YHR218W	2.56774e-05
YHR218W-A	5.68577
YHR219C-A	0
YHR219W	2.08674
YIL001W	16.2016120548
YIL002C	15.8143
YIL002W-A	68.1452
YIL003W	22.1926
YIL004C	39.83018
YIL005W	41.2346
YIL006W	14.0909
YIL007C	10.39337
YIL008W	64.3051
YIL009C-A	26.2738
YIL009W	45.9274
YIL010W	96.0518
YIL011W	6.83098
YIL012W	4.78024
YIL013C	9.60618
YIL014C-A	38.4418
YIL014W	38.3037
YIL015W	107.721
YIL016W	44.4298
YIL017C	20.2728
YIL018W	732.9058
YIL019W	11.54698
YIL020C	36.5081
YIL020C-A	0
YIL021C-A	0
YIL021W	68.4703
YIL022W	115.2709
YIL023C	57.1116
YIL024C	13.963867973
YIL025C	0.289452
YIL026C	13.8957
YIL027C	62.0996
YIL028W	5.991086
YIL029C	11.79365
YIL029W-A	40.9902
YIL030C	91.716144987
YIL030W-A	8.36868
YIL031W	18.3712
YIL032C	1.26357
YIL033C	98.3975
YIL034C	105.4568
YIL035C	69.9415
YIL036W	34.7792
YIL037C	3.49237
YIL038C	45.2125
YIL039W	58.8386
YIL040W	64.7481
YIL041W	193.7117
YIL042C	20.31586
YIL043C	157.1645
YIL044C	51.8794
YIL045W	4.870544
YIL046W	29.851
YIL046W-A	2.27258
YIL047C	30.3487
YIL047C-A	50.6322
YIL048W	36.6803
YIL049W	29.36459
YIL050W	24.6929
YIL051C	392.0608
YIL052C	375.8851
YIL053W	1614.146
YIL054W	0.64211
YIL055C	6.53661
YIL056W	37.2876
YIL057C	1.20414
YIL058W	50.3957
YIL059C	19.8543
YIL060W	27.3304
YIL061C	16.5486
YIL062C	170.8987
YIL063C	35.05057
YIL064W	61.9954
YIL065C	41.14307
YIL066C	10.307
YIL066W-A	0
YIL067C	32.30265
YIL068C	22.62855
YIL068W-A	0
YIL069C	548.412
YIL070C	75.5295
YIL071C	12.94414
YIL071W-A	11.0537
YIL072W	4.72306
YIL073C	7.2481
YIL074C	73.2173
YIL075C	205.842000000214
YIL076W	129.0619
YIL077C	33.1727
YIL078W	216.5385
YIL079C	33.6073
YIL082W	10.0278
YIL082W-A	3.11416
YIL083C	38.9722
YIL084C	11.60065
YIL085C	13.71932
YIL086C	0.93186
YIL087C	26.0074
YIL088C	46.368
YIL089W	10.127016
YIL090W	47.4102
YIL091C	52.1245
YIL092W	11.91548
YIL093C	36.8736
YIL094C	107.7533
YIL095W	12.7926
YIL096C	30.24288
YIL097W	15.08619
YIL098C	29.3447
YIL099W	2.74196
YIL100C-A	3.47076
YIL100W	4.16821
YIL101C	3.59699
YIL102C	12.2386
YIL102C-A	21.1638
YIL103W	34.1245
YIL104C	32.19074
YIL105C	24.6592
YIL105W-A	0
YIL106W	37.0093
YIL107C	25.9723
YIL108W	52.7633
YIL109C	99.2728
YIL110W	48.5175
YIL111W	168.1922
YIL112W	19.2334167
YIL113W	12.03658
YIL114C	36.2603
YIL115C	33.8735
YIL115W-A	37.3424
YIL116W	72.66460088531
YIL117C	129.25138
YIL118W	99.3751
YIL119C	8.17982
YIL120W	13.3529
YIL121W	25.1988
YIL122W	16.8443
YIL123W	32.1071
YIL124W	81.728
YIL125W	77.4584
YIL126W	43.1871
YIL127C	52.3816
YIL128W	33.7527
YIL129C	47.3635
YIL130W	28.4118
YIL131C	20.62224
YIL132C	5.19382
YIL133C	411.3288
YIL134C-A	4.58078
YIL134W	29.92751
YIL135C	14.82474
YIL136W	17.81751
YIL137C	42.6517138503
YIL138C	102.3594
YIL139C	16.40211
YIL140W	35.45133
YIL141W	1.718
YIL142C-A	11.0761
YIL142W	213.3338
YIL143C	59.3907
YIL144W	12.5453
YIL145C	62.6443
YIL146C	12.0292000153749
YIL147C	31.5073
YIL148W	957.336
YIL149C	23.1994
YIL150C	13.8965
YIL151C	31.7354
YIL152W	21.97153
YIL153W	49.372593
YIL154C	33.3306
YIL155C	35.283
YIL156W	16.5206
YIL156W-A	1.19372
YIL156W-B	118.0906
YIL157C	94.888
YIL158W	32.616
YIL159W	6.99332
YIL160C	4.69411
YIL161W	14.753
YIL162W	58.44956662
YIL163C	12.5046
YIL164C	21.4878
YIL165C	15.246
YIL166C	10.6441
YIL169C	29.3635
YIL171W-A	4.24875
YIL172C	3.73354
YIL173W	17.4551
YIL176C	0.536487
YIL177C	0.368722
YIL177W-A	1.02106
YIR001C	9.68533
YIR002C	28.7194
YIR003W	25.7028
YIR004W	30.8538
YIR005W	17.2211
YIR006C	54.1185
YIR007W	12.975
YIR008C	31.1857
YIR009W	20.99113
YIR010W	18.9834
YIR011C	120.6417
YIR012W	154.651
YIR013C	4.83296
YIR014W	8.73297
YIR015W	23.4452
YIR016W	28.1313
YIR017C	6.13082
YIR017W-A	0
YIR018C-A	0
YIR018W	22.7786
YIR019C	0.890677
YIR020C	2.56801
YIR020C-B	4.38779e-06
YIR020W-A	0.000308781
YIR021W	31.5643
YIR021W-A	1.38202
YIR022W	99.2795
YIR023C-A	20.9562
YIR023W	19.2109
YIR024C	32.6006
YIR025W	3.106259
YIR026C	54.2696
YIR027C	15.2809
YIR028W	7.69382
YIR029W	4.16542
YIR030C	9.95811
YIR030W-A	2.27642
YIR031C	11.9277
YIR032C	6.87745247
YIR033W	43.78938
YIR034C	26.7521
YIR035C	42.3227
YIR036C	56.0326
YIR036W-A	6.73675
YIR037W	245.5569
YIR038C	111.1469
YIR039C	14.95329
YIR040C	0
YIR041W	1.50834
YIR042C	3.249629
YJL001W	290.213
YJL002C	174.0042
YJL003W	34.2744
YJL004C	31.13031
YJL005W	33.773
YJL006C	32.0473
YJL007C	16.537
YJL008C	207.8365
YJL009W	0
YJL010C	45.6098
YJL011C	37.0398
YJL012C	82.736324253
YJL013C	16.4249
YJL014W	240.1551
YJL015C	5.78419
YJL016W	28.14948
YJL019W	12.72501
YJL020C	36.342
YJL020W-A	0
YJL022W	7.08329
YJL023C	14.15921
YJL024C	59.0313
YJL025W	17.48108
YJL026C-A	154.65
YJL026W	215.9701
YJL027C	0.605489
YJL028W	0.352792
YJL029C	24.5533
YJL030W	30.2936
YJL031C	42.557
YJL032W	0
YJL033W	55.3456
YJL034W	1249.62
YJL035C	26.95184
YJL036W	44.5468
YJL037W	6.4776
YJL038C	8.77458
YJL039C	42.149
YJL041W	60.3976
YJL042W	34.1708
YJL043W	2.46168
YJL044C	33.69341
YJL045W	9.13236
YJL046W	25.20629
YJL047C	16.994
YJL047C-A	29.527
YJL048C	28.7891
YJL049W	9.32392
YJL050W	68.3597000002561
YJL051W	8.58531
YJL052C-A	20.5558
YJL052W	891.9260802
YJL053W	38.3619
YJL054W	72.8017
YJL055W	163.4305
YJL056C	8.59923
YJL057C	23.628
YJL058C	13.0466
YJL059W	10.0596
YJL060W	51.5684
YJL061W	33.5508189844
YJL062W	25.49252
YJL062W-A	181.1406
YJL063C	39.1999
YJL064W	0
YJL065C	45.8074
YJL066C	58.7165
YJL067W	0
YJL068C	87.0984
YJL069C	52.3123
YJL070C	11.5382
YJL071W	14.9113
YJL072C	20.19824
YJL073W	13.0154
YJL074C	12.7336
YJL075C	0
YJL076W	52.6351000012131
YJL077C	9.38258
YJL077W-A	14.5063
YJL077W-B	18.7441
YJL078C	22.5253
YJL079C	23.56486
YJL080C	56.7891
YJL081C	59.3264
YJL082W	40.3126
YJL083W	14.73304
YJL084C	14.4118
YJL085W	18.9047
YJL086C	0.605689
YJL087C	21.16608
YJL088W	43.6802
YJL089W	3.14762
YJL090C	14.4827537589
YJL091C	28.38670037925
YJL092W	18.2177
YJL093C	33.1497
YJL094C	37.3379
YJL095W	16.2655
YJL096W	80.9353
YJL097W	60.4858
YJL098W	50.2033
YJL099W	26.5778
YJL100W	16.8016000002729
YJL101C	63.792
YJL102W	16.246900290677
YJL103C	6.5633400442093
YJL104W	80.1723
YJL105W	4.195
YJL106W	7.80544
YJL107C	17.3414
YJL108C	15.07149
YJL109C	98.5059
YJL110C	32.11411
YJL111W	118.9629
YJL112W	21.12391
YJL113W	3.96037
YJL114W	2.9648
YJL115W	6.66368
YJL116C	99.0599
YJL117W	143.724
YJL118W	16.41382
YJL119C	7.18985
YJL120W	0
YJL121C	98.7581
YJL122W	131.7416
YJL123C	32.34581
YJL124C	80.6588
YJL125C	49.8042
YJL126W	21.6511
YJL127C	15.2905
YJL127C-B	58.177
YJL127W-A	0
YJL128C	49.427200726621
YJL129C	32.6889
YJL130C	136.894
YJL131C	14.087
YJL132W	11.37953
YJL133C-A	127.176
YJL133W	44.3738
YJL134W	19.05556
YJL135W	0.846162
YJL136C	699.2264
YJL136W-A	0
YJL137C	14.70934
YJL138C	489.99
YJL139C	38.5771
YJL140W	72.1187
YJL141C	21.1374
YJL142C	10.73325
YJL143W	74.5381
YJL144W	14.004417392
YJL145W	68.086
YJL146W	17.297381612
YJL147C	10.97865
YJL148W	66.9349
YJL149W	20.6558
YJL150W	2.58187
YJL151C	382.404
YJL152W	0
YJL153C	13.3793
YJL154C	69.9473
YJL155C	36.09832
YJL156C	31.45736
YJL156W-A	0
YJL157C	53.3354
YJL158C	131.565
YJL159W	1657.561
YJL160C	10.44653414
YJL161W	22.48605
YJL162C	13.3113
YJL163C	9.6937
YJL164C	35.33863
YJL165C	42.6112
YJL166W	120.2679
YJL167W	177.2120004216
YJL168C	25.85391
YJL169W	0
YJL170C	18.41663
YJL171C	207.46
YJL172W	143.1089
YJL173C	113.8877
YJL174W	126.1138
YJL175W	5.592854
YJL176C	22.98084
YJL177W	378.8079
YJL178C	89.7961
YJL179W	44.6179
YJL180C	35.45967
YJL181W	11.15832
YJL182C	0.426452
YJL183W	57.1726
YJL184W	56.3568
YJL185C	16.5326
YJL186W	84.3477
YJL187C	22.6415
YJL188C	0
YJL189W	2435.436
YJL190C	719.626
YJL191W	311.8112
YJL192C	162.9245
YJL193W	18.67633
YJL194W	15.2597000181958
YJL195C	6.34723
YJL196C	80.3308
YJL197C-A	0
YJL197W	31.6696
YJL198W	45.3525
YJL199C	15.39637
YJL200C	39.732935
YJL201W	20.6169
YJL202C	0.938363
YJL203W	14.1036
YJL204C	8.37498
YJL205C	48.7651
YJL206C	15.2951
YJL207C	21.6826
YJL208C	35.05556
YJL209W	23.5671000002048
YJL210W	31.3289
YJL211C	4.39979
YJL212C	45.0871
YJL213W	30.5306
YJL214W	4.2729
YJL215C	6.68957
YJL216C	6.66154
YJL217W	120.9805
YJL218W	8.49217
YJL219W	12.176
YJL220W	4.24875
YJL221C	3.73354
YJL222W	13.1403
YJL222W-A	0.490711
YJL222W-B	0
YJL223C	0.536487
YJL225C	22.574
YJL225W-A	1.02106
YJR001W	55.8404
YJR002W	64.352627
YJR003C	30.50448
YJR004C	12.2778
YJR005C-A	33.5749
YJR005W	49.4823
YJR006W	29.5291
YJR007W	252.2792
YJR008W	24.857902
YJR009C	3904.56
YJR010C-A	18.01586
YJR010W	19.6546
YJR011C	12.95766
YJR012C	34.6931
YJR013W	27.82392
YJR014W	129.263
YJR015W	65.7708
YJR016C	123.9442
YJR017C	102.8162
YJR018W	4.09956
YJR019C	21.5602
YJR020W	8.70031
YJR021C	12.28147
YJR022W	28.9709
YJR023C	2.84194
YJR024C	67.4263
YJR025C	128.8387
YJR026W	0
YJR027W	73.929
YJR028W	0
YJR029W	297.355
YJR030C	12.6582
YJR031C	14.7251
YJR032W	33.3476
YJR033C	20.1651
YJR034W	38.2127
YJR035W	12.2866
YJR036C	4.69684
YJR037W	3.66706
YJR038C	5.37892
YJR039W	9.40305
YJR040W	28.3533
YJR041C	41.031
YJR042W	38.7397
YJR043C	20.09366
YJR044C	166.673
YJR045C	657.189
YJR046W	47.2237
YJR047C	18.59083
YJR048W	43.5734
YJR049C	39.426
YJR050W	26.9761
YJR051W	37.51657392
YJR052W	23.0039
YJR053W	13.0902
YJR054W	37.8283
YJR055W	25.10177
YJR056C	46.50329
YJR057W	46.6981
YJR058C	47.8289
YJR059W	33.2513
YJR060W	21.81224
YJR061W	10.7123
YJR062C	24.1047
YJR063W	103.742
YJR064W	235.3617
YJR065C	158.7411
YJR066W	21.0659
YJR067C	24.55915
YJR068W	53.127
YJR069C	53.9015
YJR070C	109.7291
YJR071W	0
YJR072C	89.7904
YJR073C	64.9237
YJR074W	23.6801
YJR075W	85.3829
YJR076C	68.9926
YJR077C	102.457624
YJR078W	16.4439
YJR079W	0.599648
YJR080C	42.96366
YJR082C	48.1439
YJR083C	10.11255
YJR084W	21.7619
YJR085C	157.81
YJR086W	38.755
YJR087W	38.0344
YJR088C	62.5004
YJR089W	21.2081
YJR090C	41.9097
YJR091C	67.7511
YJR092W	14.1872
YJR093C	16.66585
YJR094C	3.4728
YJR094W-A	461.854
YJR095W	3.76833
YJR096W	80.8366
YJR097W	21.7416
YJR098C	9.88375
YJR099W	46.2232
YJR100C	16.2862
YJR101W	57.922
YJR102C	21.2999
YJR103W	54.49313
YJR104C	1375.037
YJR105W	181.9224
YJR106W	15.6075
YJR107C-A	66.7207
YJR107W	27.9028816
YJR108W	16.4374
YJR109C	37.225235278
YJR110W	16.6502
YJR111C	47.0789
YJR112W	23.5782
YJR112W-A	53.143
YJR113C	69.2022
YJR114W	35.9386
YJR115W	15.04531
YJR116W	13.50868
YJR117W	130.3495
YJR118C	61.3713
YJR119C	17.8902
YJR120W	1.13919
YJR121W	141.6591
YJR122W	25.59191
YJR123W	945.439
YJR124C	45.5289
YJR125C	68.396
YJR126C	50.6287
YJR127C	18.7529
YJR128W	9.64841
YJR129C	28.7076
YJR130C	17.5853
YJR131W	22.61606
YJR132W	45.0624
YJR133W	70.24627
YJR134C	21.45951
YJR135C	12.23677
YJR135W-A	55.6784
YJR136C	19.08441
YJR137C	26.5791
YJR138W	11.9496
YJR139C	227.003
YJR140C	16.9006
YJR140W-A	0
YJR141W	17.65305
YJR142W	38.8586
YJR143C	70.7964
YJR144W	48.4336
YJR145C	574.9068
YJR146W	24.6518
YJR147W	20.67277
YJR148W	345.335
YJR149W	12.6519
YJR150C	3.97143
YJR151C	2.81239
YJR151W-A	27.1142
YJR152W	6.36625
YJR153W	10.26868
YJR154W	7.51162
YJR155W	9.197342
YJR156C	7.8788
YJR157W	0.613129
YJR158W	0
YJR159W	12.7376
YJR160C	4.71823
YJR161C	9.08033
YJR162C	0
YKL001C	40.8458
YKL002W	24.54701
YKL003C	67.3001
YKL004W	79.7428
YKL005C	30.484
YKL006C-A	48.178
YKL006W	572.6202
YKL007W	152.6508
YKL008C	53.2871
YKL009W	213.4672
YKL010C	32.3243
YKL011C	13.32723
YKL012W	26.2946
YKL013C	163.3906
YKL014C	49.5014
YKL015W	68.5261
YKL016C	158.9739
YKL017C	12.36406
YKL018C-A	13.4338
YKL018W	47.3103
YKL019W	54.2281
YKL020C	28.3981
YKL021C	54.5207
YKL022C	25.5688
YKL023C-A	303.771
YKL023W	14.77314
YKL024C	105.818
YKL025C	19.7674
YKL026C	21.7737
YKL027W	37.1781
YKL028W	31.8051
YKL029C	39.478783341
YKL030W	4.33045
YKL031W	1.59285
YKL032C	23.0421
YKL033W	17.977
YKL033W-A	132.3379
YKL034W	24.5706
YKL035W	226.8104
YKL036C	7.28036
YKL037W	0
YKL038W	23.461
YKL039W	112.1874
YKL040C	32.0592
YKL041W	3.51548
YKL042W	11.4899
YKL043W	9.48294
YKL044W	1.21474
YKL045W	15.75934
YKL046C	46.78287
YKL047W	29.5539
YKL048C	12.121501
YKL049C	24.1222
YKL050C	5.32694
YKL051W	38.7608
YKL052C	28.1143
YKL053C-A	95.3943
YKL053W	9.64145
YKL054C	67.8183
YKL055C	1.85111
YKL056C	921.289
YKL057C	43.51905
YKL058W	138.0051
YKL059C	41.3014
YKL060C	7667.95
YKL061W	20.66748
YKL062W	34.6745
YKL063C	47.7912
YKL064W	38.486
YKL065C	294.9737
YKL065W-A	23.4517
YKL066W	10.7985
YKL067W	204.357
YKL068W	56.75020023418
YKL068W-A	55.7898
YKL069W	43.1927
YKL070W	46.9617
YKL071W	18.09979371
YKL072W	20.2146
YKL073W	44.1723
YKL074C	32.7085
YKL075C	16.4793
YKL076C	12.75592
YKL077W	120.4123
YKL078W	33.0916000002253
YKL079W	42.0613
YKL080W	193.1005
YKL081W	385.386
YKL082C	22.1258
YKL083W	0
YKL084W	30.5955
YKL085W	87.405
YKL086W	7.08828
YKL087C	49.54163
YKL088W	15.06112
YKL089W	5.91686
YKL090W	15.52863
YKL091C	44.3892
YKL092C	14.203
YKL093W	24.471
YKL094W	107.0104
YKL095W	6.85473
YKL096C-B	0
YKL096W	270.8628
YKL096W-A	2090.784
YKL097C	1.48788
YKL098W	31.21245
YKL099C	63.7896
YKL100C	66.0022
YKL100W-A	0
YKL101W	24.2861
YKL102C	15.1928
YKL103C	143.8859
YKL104C	183.4495
YKL104W-A	112.122
YKL105C	14.194
YKL106C-A	2.93654
YKL106W	44.6068
YKL107W	6.20042
YKL108W	10.45967
YKL109W	107.0718
YKL110C	61.4414
YKL111C	28.6735
YKL112W	43.59134
YKL113C	35.4606
YKL114C	41.13541
YKL115C	1.12771
YKL116C	33.7592
YKL117W	477.807
YKL118W	1.3759
YKL119C	23.11391
YKL120W	41.4292720425
YKL121W	11.884
YKL122C	68.7112
YKL123W	14.309326
YKL124W	24.4898
YKL125W	45.3539
YKL126W	81.0775
YKL127W	46.3982
YKL128C	92.9021
YKL129C	16.0576
YKL130C	16.30582
YKL131W	3.43381
YKL132C	12.51858
YKL133C	13.2229
YKL134C	15.4272680074
YKL135C	43.0590914233
YKL136W	0
YKL137W	42.3953
YKL138C	59.9549
