"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"YOR158W",5.03069220990893,4.8441803009636,65.90167974263,9.79172649042856e-14,1.88939354112601e-13,22.3165517302658
"YIR006C",8.16685554489383,8.23549431394709,65.8286244893868,9.89304412139173e-14,1.90725775540166e-13,22.3165016767902
"YHL024W",4.50029619887259,4.46763490519695,66.3176820904674,9.23624427804571e-14,1.79296384356634e-13,22.3164551022516
"YGL085W",4.39288196546068,4.29543807863054,66.3703368503957,9.16845864156628e-14,1.78278609393164e-13,22.3058100380302
"YCR071C",4.84956170894257,4.78767565868965,65.9097449884896,9.78061170796628e-14,1.88780507148456e-13,22.3037380273657
"YOR020W-A",4.40066099954715,4.39192736823541,66.3391709567696,9.20851357140694e-14,1.78951202905472e-13,22.3030334213419
"YNL111C",5.08933151489113,5.31890783216422,65.7472963503951,1.00072027880504e-13,1.92699709082453e-13,22.2996663649848
"YPL254W",5.52016493209658,5.49547568689022,65.6020435042471,1.02147382464115e-13,1.96234440527277e-13,22.2981953597292
"YHR134W",4.87142150858135,4.85762470188375,65.8186391946791,9.90698231153426e-14,1.90938278864738e-13,22.293750111915
"YKL120W",5.71051843741946,5.98596876548577,65.524618388933,1.03273062892926e-13,1.98164456163426e-13,22.2915784737331
"YER141W",6.43377493519936,6.45627168104465,65.4405626801324,1.04510721092448e-13,2.00354272885692e-13,22.2850703132043
"YER050C",5.34749538853778,5.1303950218824,65.5320573254738,1.03164314217214e-13,1.98013802405785e-13,22.2829269728149
"YNL225C",4.58319886667576,4.51236086493815,65.9728088184238,9.69418305940965e-14,1.87388444085224e-13,22.2816639270397
"YNL082W",4.82355572726891,5.03631129991603,65.737023369469,1.00217262350135e-13,1.92922648774555e-13,22.2788731929001
"YHR182W",4.92956995682663,5.09655547679649,65.6523331537677,1.01423504714112e-13,1.94900977808896e-13,22.2760661729027
"YLR298C",4.54381180601969,4.38421087002817,65.9448868112009,9.732345252875e-14,1.87959684638981e-13,22.2743869611246
"YPL258C",4.80182353558742,4.75079798568517,65.7214769227172,1.00437494621005e-13,1.93289789089908e-13,22.2731018518365
"YPL085W",7.77017144267695,8.0895787273471,65.4388132171561,1.04536654519837e-13,2.00354272885692e-13,22.272978467976
"YKR029C",5.37138167447322,5.29023055542992,65.4366443467288,1.04568814990151e-13,2.00357276000731e-13,22.270655653653
"YOL026C",4.47151144307616,4.45422664626637,65.9658794466262,9.70363824369761e-14,1.87514446354764e-13,22.2677088916494
"YOR044W",4.58825595476823,4.48189970550974,65.8106107218447,9.91820480051941e-14,1.91098332564288e-13,22.2612935754227
"YIR026C",5.96513160955107,6.28289973990437,65.2817620236424,1.06894020825677e-13,2.04214977359206e-13,22.2609906847027
"YOR308C",4.71938510499041,4.86081760152789,65.6800676693614,1.01026720868235e-13,1.94252494118048e-13,22.2609723984588
"YNL273W",5.74621363554795,6.05621249938197,65.2882383575429,1.06795654392222e-13,2.04086589032583e-13,22.2594703219922
"YHR106W",4.67140315739771,4.70621974053164,65.6940412837186,1.00827458777193e-13,1.93926292960891e-13,22.2576243462732
"YNL162W",7.41203549293176,8.12251107498001,65.2736743758711,1.07017001758414e-13,2.04330712686837e-13,22.2561762811999
"YDL012C",5.38243530107643,5.41080577336587,65.3124815307894,1.06428323455531e-13,2.03503384032196e-13,22.2540736758408
"YOR003W",4.3916593641088,4.21940325370568,65.9638363224943,9.70642805226219e-14,1.87514446354764e-13,22.2534048351185
"YNR055C",6.30499931035844,6.69708376217814,65.1996624241232,1.08149734796274e-13,2.06132890914086e-13,22.2510986534477
"YMR116C",8.93858991165468,10.1464222418666,65.5357444020137,1.03110460414806e-13,1.97968456539596e-13,22.2501950732996
"YLL013C",5.96220030071832,6.21088642100642,65.2046850822274,1.08072445888419e-13,2.06045545305169e-13,22.2501946713554
"YBR117C",4.2455797465226,4.0876424974403,66.1018845429268,9.51991002591775e-14,1.84455298105726e-13,22.2454398569022
"YDL202W",5.43562325172883,5.28083157033983,65.238352787927,1.07555941941483e-13,2.05240053547429e-13,22.2453348205033
"YPR048W",5.78324637483785,5.88491722295268,65.1667963079896,1.0865699335875e-13,2.06919060629966e-13,22.2429845374545
"YNR013C",6.53776729814889,6.70954326554898,65.1350637421833,1.09149257524835e-13,2.07735683676298e-13,22.2421100545553
"YLR038C",4.87444320776521,4.85597932830995,65.4187902963876,1.04833975332444e-13,2.00747866798882e-13,22.2394868341305
"YOR280C",4.82595721318878,4.82842894802207,65.4232989485082,1.04766944656748e-13,2.00678186767196e-13,22.2363614307687
"YPL138C",4.84774701719277,4.86300907841332,65.3825873133828,1.05373934331762e-13,2.01722857626048e-13,22.2326961737842
"YPR134W",4.63627758498917,4.52602545526439,65.5118978630758,1.03459316558559e-13,1.98463697756885e-13,22.2276086614475
"YOR129C",5.0338864765762,5.31300337990904,65.2345146570067,1.07614685311747e-13,2.05292331519554e-13,22.226543272226
"YDR079W",4.68397820724473,4.61285019511168,65.4530399743357,1.04325968505488e-13,2.00067574741564e-13,22.2260033868457
"YGR177C",5.54059009228389,5.80787841534208,65.0636406722182,1.10266296227871e-13,2.09739754282989e-13,22.2239209613024
"YDR173C",4.5324651012999,4.07408077464738,65.5545650778512,1.02836048336623e-13,1.97499495764383e-13,22.2198889311112
"YML020W",4.82140242146393,5.06698154500135,65.242125672342,1.07498231787546e-13,2.05189717276781e-13,22.2115458268612
"YDL160C-A",4.75618506739873,4.81313456025582,65.2746012871191,1.07002899181597e-13,2.04330712686837e-13,22.2105216060619
"YOL128C",4.84504992448831,4.86029417806034,65.196641420442,1.08196251625354e-13,2.06161551322211e-13,22.2075638058068
"YGR006W",4.58948101987501,4.47804853044509,65.3720321497598,1.05531941412592e-13,2.01966301668927e-13,22.2038880581598
"YGR173W",6.24239581880383,6.28618191856537,64.8576091108758,1.13560139365742e-13,2.15504303884743e-13,22.202625264989
"YPR083W",4.20681594912401,4.35496850526618,65.8317159431702,9.88873325174098e-14,1.90698804669175e-13,22.2024341096931
"YCR037C",6.35908095404923,6.39403670011254,64.8307188459492,1.13998016129286e-13,2.16209964561452e-13,22.1990412287041
"YGL122C",7.62071588681373,7.04438131950017,64.88667916333,1.13088861172554e-13,2.14796679761907e-13,22.1988217304508
"YJR111C",5.05162324151678,4.84976217352185,65.0154701971946,1.11026816247531e-13,2.11063750248209e-13,22.1970730709482
"YOL029C",4.67156096002395,4.71515040846955,65.1795329546599,1.08460102827623e-13,2.06604192384555e-13,22.1888706954226
"YGL083W",5.1497614095098,5.46075058052048,64.8767137431633,1.13250174279039e-13,2.15040704944456e-13,22.1841600568858
"YGR102C",4.75040929176388,4.72269827332975,65.079345045268,1.10019602401461e-13,2.09331312064836e-13,22.1835118875276
"YLR094C",5.91579673903588,5.80537523923263,64.7342280549907,1.1558471641727e-13,2.18775811507716e-13,22.1834955626031
"YNL141W",7.34821215341292,7.58206176452297,64.7485481439025,1.15347698314574e-13,2.18390308257342e-13,22.1833174872152
"YPL034W",4.57925545725761,4.31314449260662,65.2064557538997,1.0804521328964e-13,2.06045545305169e-13,22.1799039447056
"YKL150W",6.37646161560693,6.10470707293186,64.6863118375487,1.1638172869905e-13,2.20157117634338e-13,22.1785541082095
"YPL194W",4.09912167308333,4.26996363295938,65.7926031907441,9.94342760972511e-14,1.91527962988499e-13,22.1757196038884
"YPL159C",6.09655584104087,5.66186613708769,64.6455730704922,1.17064143226008e-13,2.21256298408983e-13,22.1720395944959
"YDR371W",4.74272248539083,4.76905977907157,65.0066586535872,1.11166561186891e-13,2.11268081605616e-13,22.1714264504001
"YMR086W",6.30133101463797,6.40760541667352,64.635315688574,1.17236661943572e-13,2.2145454256373e-13,22.1712290807263
"YDR258C",8.16051518230645,7.03211588988233,64.7487362549111,1.15344588389827e-13,2.18390308257342e-13,22.1682350716211
"YJL004C",4.84709364390235,4.90284606423138,64.9056170674238,1.12783008616151e-13,2.14277900617109e-13,22.1679250267756
"YAL008W",5.31523180281886,4.95337810794393,64.6824475159737,1.16446270422104e-13,2.20215600633658e-13,22.1642285651081
"YMR201C",4.35398451260512,4.06684085843507,65.3140022068296,1.06405328948765e-13,2.03503384032196e-13,22.1626439277142
"YOR130C",4.10320325760226,4.24747999261411,65.6977799245332,1.00774220023439e-13,1.93880836349443e-13,22.1625746950279
"YJL074C",5.70639637711098,6.07831186137196,64.6019552221478,1.17799700711418e-13,2.22389806848969e-13,22.1624720777596
"YIR016W",4.99622349217272,4.89338945767835,64.7661886771525,1.15056461615047e-13,2.18027999744485e-13,22.1602556157098
"YNR032W",5.60114520819251,5.31465914079884,64.5818933124103,1.18139735454376e-13,2.2296747189934e-13,22.1577007989666
"YDR356W",4.9151927757028,5.25427797612224,64.7623810291678,1.1511925507208e-13,2.18083888188328e-13,22.1541880714379
"YPL064C",4.40433725138203,4.55200219059122,65.1617644176709,1.08734888301939e-13,2.07007204502733e-13,22.1520393048946
"YJL148W",5.87330739565502,5.95850280943663,64.5112397545142,1.19345943975722e-13,2.2504940601699e-13,22.1515235097753
"YDL119C",4.80466861666707,4.47997475807911,64.8091672972844,1.14350307910938e-13,2.16815334831713e-13,22.1505655494079
"YJR153W",4.23899576484028,4.26167516466909,65.3518987713387,1.05834059003682e-13,2.02485320600384e-13,22.1460060657926
"YOL007C",6.11832509095928,6.04609151200562,64.4534060648136,1.20343443189828e-13,2.2673452515828e-13,22.1448082153644
"YIL092W",4.67597764027934,4.70386847989454,64.8473479363291,1.13727010556539e-13,2.15758456585971e-13,22.1444074818438
"YDL213C",5.07670138668907,5.33988177671633,64.6116632540622,1.17635545859667e-13,2.22143941705582e-13,22.1433774657739
"YLL020C",4.2495682672348,4.05691576487677,65.2937631072972,1.06711820409061e-13,2.03985905387899e-13,22.143293847138
"YIL001W",4.91404341511404,4.94651274226968,64.6678907625263,1.16689752752354e-13,2.2061235299514e-13,22.141174345176
"YPR172W",5.29944610452102,5.03132700366521,64.4977222176359,1.19578268106502e-13,2.253577202387e-13,22.1380366632477
"YNL202W",4.38535016680575,4.12896088133922,65.0303405399658,1.10791423901719e-13,2.10677420189419e-13,22.1300604518894
"YEL004W",4.60472457676368,4.52898275833253,64.7992168366103,1.14513369491432e-13,2.17061666222689e-13,22.1300038746222
"YIL050W",5.0634602819926,5.16529117846207,64.5144374320584,1.1929105904267e-13,2.25010698637802e-13,22.1290604148632
"YDR191W",3.91673502701791,3.8104090724432,65.6632180378902,1.01267574761419e-13,1.9465845233711e-13,22.1134163619979
"YKR057W",6.83076387514993,7.47432388515517,64.2319501089439,1.24249310577488e-13,2.33690044506597e-13,22.1132431259153
"YJL143W",5.92362990324797,6.04482021483893,64.1772134717773,1.25236211491142e-13,2.35275946372774e-13,22.1043633452609
"YLR032W",5.42483100577916,5.71446147067811,64.2065960977069,1.24705368353023e-13,2.34413162268641e-13,22.1008505498921
"YPL227C",5.68669674332449,5.87185868973671,64.1393540830438,1.25923893254487e-13,2.36432218154711e-13,22.0965520781352
"YOR213C",5.22424994974346,5.25554775031144,64.2153874237292,1.24547023914328e-13,2.34182733165355e-13,22.0950902207693
"YMR255W",4.91494340150506,4.76900880799638,64.3414222342834,1.22301260065115e-13,2.30290670548141e-13,22.0950467729319
"YJR056C",5.3159635124942,5.11652682922965,64.1749236164937,1.25277686291832e-13,2.35286368662233e-13,22.0926194565591
"YEL061C",5.42519048790471,5.74559018943014,64.0836914661165,1.26942560135008e-13,2.38108945584673e-13,22.083514088056
"YGR042W",4.40021651515185,4.38450066662702,64.6422426704982,1.1712012632364e-13,2.21298242150467e-13,22.0816885731434
"YDR246W",4.97904794970063,4.68292110268379,64.1804075518517,1.25178384392506e-13,2.35234788920093e-13,22.0776171043152
"YDR115W",5.16687772016127,5.05749871836963,64.103210568215,1.26584311000471e-13,2.37536003651028e-13,22.077044965117
"YBR268W",4.4664130275933,4.49385091897919,64.5078754396962,1.19403719258388e-13,2.25093539845476e-13,22.0733144526749
"YKR078W",4.5918919682003,4.47570264575685,64.392118720723,1.21410596424278e-13,2.28679320098532e-13,22.0721106410752
"YMR180C",4.70796421289333,4.46945239103948,64.2879952912072,1.23247731359384e-13,2.31939480653048e-13,22.0707471242598
"YDR424C",4.26784925166124,4.23659137848494,64.726705431755,1.15709442695805e-13,2.18948610290329e-13,22.0706866516277
"YPR119W",5.70695512777993,6.09483184774628,63.9412647358479,1.29590868636392e-13,2.42691049099151e-13,22.0685848082782
"YJR129C",5.18959750114242,5.22309620403033,64.0059786241999,1.28380058419808e-13,2.40561088008962e-13,22.0640935077971
"YHL031C",4.37925091848776,4.51819082764926,64.5255709357699,1.19100181553381e-13,2.24715381444279e-13,22.0637231362452
"YDL107W",4.12675076713022,3.98056557723801,64.8695752739279,1.13365883349424e-13,2.15198020305908e-13,22.0606178398627
"YPL271W",5.9229595889642,5.61308562352513,63.8322611922402,1.3165903931445e-13,2.46268617205412e-13,22.0548728853479
"YKL171W",5.69145908927078,5.6198894498834,63.8115716206659,1.32055703855815e-13,2.4681301499764e-13,22.049662855411
"YPL211W",6.09490787800022,6.28694450777707,63.7838121693007,1.32589993945211e-13,2.47529039437625e-13,22.0486708399482
"YER139C",4.96109994080835,5.01964587537417,63.9635277252734,1.29172902527149e-13,2.41977499613929e-13,22.0466027993909
"YKL045W",4.80984294864179,5.13744969723179,64.033841835402,1.27862594410905e-13,2.39660025986554e-13,22.0454728678946
"YNL003C",5.56948293495399,5.51313162735324,63.7920679033962,1.3243084499875e-13,2.47302424835133e-13,22.045152256063
"YNL020C",5.30818698321976,5.4108645867323,63.8306846119103,1.31689219339342e-13,2.46268617205412e-13,22.0439903276478
"YHR187W",5.06866442003635,4.96971584462411,63.9021919964541,1.30328046926246e-13,2.44001823704969e-13,22.0436457699986
"YEL023C",4.42918822739701,4.40865880365506,64.3180688900356,1.22713976485795e-13,2.3100138890643e-13,22.0409075280634
"YDR397C",5.22605104010289,5.02785410439858,63.8214180407719,1.31866761561624e-13,2.46530237358572e-13,22.0396959543768
"YBR037C",5.29893954390245,5.26163473419978,63.7458590825844,1.33324359958844e-13,2.48758186145432e-13,22.031939893563
"YJL019W",5.19801795324028,5.66379567435625,63.7602778821442,1.33044836961771e-13,2.48307391639395e-13,22.0304729228624
"YGR136W",6.02869693692368,5.88174909303344,63.6590074258776,1.35021884777678e-13,2.51638680537568e-13,22.0303999253771
"YOL080C",5.53128689458006,5.5194047207482,63.6912808198705,1.34388319411489e-13,2.50529206896055e-13,22.0299957827275
"YLR078C",4.86637046731458,4.94716432781147,63.8916010207272,1.30528663998648e-13,2.4430757945903e-13,22.0299466687453
"YEL053W-A",6.156694087855,6.89016245205998,63.6370633765337,1.35454561526502e-13,2.52373235686219e-13,22.0276335140625
"YKR069W",4.50976169093049,4.31676300732974,64.1066952748577,1.26520471341288e-13,2.3748425532075e-13,22.0244394769055
"YNR063W",4.33444885045652,4.48265770289973,64.2795337366182,1.2339837250504e-13,2.32156260136601e-13,22.0232389028438
"YLR066W",5.22144956131661,5.34201334346439,63.6106681529622,1.35977038534203e-13,2.53274637474543e-13,22.0099405386889
"YOR305W",6.08357069829893,6.13141648265265,63.5163847283905,1.37861623156311e-13,2.56566004561148e-13,22.0099398435373
"YOR295W",4.42326693599895,4.41315310480914,64.0826149342887,1.26962351195858e-13,2.38108945584673e-13,22.0095828248703
"YDR359C",6.06004422497591,6.06525311476362,63.4839603740683,1.38516406497825e-13,2.5756500458667e-13,22.0051671990651
"YPL190C",6.89620713122257,6.57974874212393,63.4705537998529,1.38788146983949e-13,2.57997040760114e-13,22.0032907035414
"YKL101W",6.82286949467947,7.06636714826786,63.4551078714118,1.39101955612071e-13,2.5850701115308e-13,22.0012117231535
"YMR124W",5.72156775674637,5.78234280279902,63.436276741104,1.39485603319609e-13,2.5914644429507e-13,21.9961373132189
"YDR387C",4.75590492663228,4.99528482604306,63.6996795797438,1.34223981998245e-13,2.5036538254244e-13,21.9945054729606
"YHR208W",5.99853199987056,6.8295055030674,63.3920731160337,1.40390777795327e-13,2.60754170102552e-13,21.9915967275401
"YPR111W",4.71358944835633,4.74180318672111,63.6968354027559,1.34279608697493e-13,2.50397823849624e-13,21.9912444455546
"YLR141W",4.55350746807044,4.54333741080259,63.7998282791528,1.32281438115894e-13,2.4709713101206e-13,21.9882872172867
"YHR075C",4.53215102633532,4.33265378091434,63.7997377833057,1.32283179314137e-13,2.4709713101206e-13,21.9851181194208
"YJR063W",5.89248216873678,5.90386061308998,63.3355409580938,1.41557900359058e-13,2.62623991346026e-13,21.9828801920413
"YER073W",6.50948959961993,7.3061178099204,63.3056616947156,1.42179103228577e-13,2.63611358823321e-13,21.9797615091118
"YAL058W",5.71122127399015,5.79498315548837,63.3235504485293,1.4180682650152e-13,2.63011301829072e-13,21.9797312355035
"YJR073C",6.06906453890775,6.04580326187622,63.3041380473134,1.4221086131055e-13,2.63611358823321e-13,21.9790640474185
"YPL155C",5.12057119462231,5.3717709368372,63.3865052300234,1.40505254026456e-13,2.60892800856042e-13,21.9742139107524
"YDR410C",5.13883384544544,5.07608304488597,63.3621123592486,1.41007993419443e-13,2.61752083022657e-13,21.9709984733928
"YPL133C",4.77829258147985,4.92833734336877,63.511314937561,1.37963776999626e-13,2.56683174877998e-13,21.9709392664355
"YML096W",5.24085061003502,5.44534377202125,63.2857972330602,1.42593764314461e-13,2.64171587693184e-13,21.9644945350529
"YHR032W",5.95013425790903,6.1698062027284,63.1860125055116,1.44697084113652e-13,2.67689605610257e-13,21.9614404837831
"YPL099C",4.53416586335351,4.42506275005553,63.5954451849389,1.36279382094544e-13,2.53693483040696e-13,21.9574556473495
"YML021C",4.50869474287011,4.66373506792153,63.6057625095418,1.36074388392803e-13,2.53383898090551e-13,21.9567996189745
"YML109W",5.13001646543718,5.33091385941512,63.2468077191318,1.43411550997984e-13,2.65611495329695e-13,21.9546425505532
"YNCB0008W",4.87499517870599,4.90377021050705,63.3439085191734,1.41384474235097e-13,2.62376571766974e-13,21.9536833927882
"YGR015C",4.10213443205751,4.15003169265345,64.0756668923335,1.27090166859471e-13,2.38280418769732e-13,21.9535713208652
"YLR213C",4.23569849228526,4.30431370934118,63.8789175099939,1.30769368527094e-13,2.44688169852553e-13,21.9531205521557
"YPR106W",5.47117062587721,5.35101622629523,63.1482533071569,1.45501934744636e-13,2.68874765982681e-13,21.9508155648447
"YKR052C",5.20527155332073,5.14835185852614,63.1500920931262,1.45462625750194e-13,2.68874765982681e-13,21.943507449518
"YKR011C",6.13291783118814,5.351146260579,63.0174348841534,1.48328950501638e-13,2.73712678736329e-13,21.9373308874228
"YDR484W",4.9873133293818,4.924258556792,63.1549792219138,1.45358207379829e-13,2.68836741070461e-13,21.9340981055014
"YPR084W",4.8622551112843,4.82166074923129,63.2038444789487,1.44318704122026e-13,2.67065044728778e-13,21.9332842783735
"YNL326C",4.79295656453367,4.70004530660388,63.2272927429251,1.43822817574608e-13,2.6629788868988e-13,21.9319994219492
"YCR095C",4.66109954560192,4.42412188638367,63.2923092148547,1.42457682469819e-13,2.63994160298484e-13,21.9290370055167
"YER081W",6.07233024975822,5.7849179741483,62.9557260270833,1.49683561442685e-13,2.75823760238646e-13,21.9281518222233
"YIL103W",5.76401331580867,5.65401298610592,62.9465955849767,1.49885150510068e-13,2.76117538872134e-13,21.9253849692146
"YJL164C",5.92545664091549,5.56053022511008,62.9317073019066,1.50214510800852e-13,2.76568690254367e-13,21.9242057156326
"YHR149C",6.14043359742114,6.29778269867032,62.9208548703496,1.50455094510291e-13,2.76817478383842e-13,21.9231892110463
"YOL069W",4.36595161818162,4.56507109941751,63.5050004154498,1.38091128808971e-13,2.56847146427138e-13,21.923086018091
"YFR019W",6.14485326610309,6.53678045927619,62.9179884068281,1.5051871133377e-13,2.76817478383842e-13,21.9227772836151
"YHR143W-A",5.65039368601144,5.69056158481186,62.9206303286244,1.50460076799431e-13,2.76817478383842e-13,21.9205128824912
"YGL028C",8.76332131697209,8.458159555352,63.0963180707864,1.46617062571544e-13,2.70858996553186e-13,21.920132696342
"YPL092W",6.03013606960429,6.14176174981671,62.9017925365435,1.50878714236824e-13,2.77154191412024e-13,21.9201304606902
"YMR191W",6.37417065621062,6.04608754335472,62.8973326039224,1.50978017272591e-13,2.77195131796524e-13,21.9199368706941
"YCR023C",5.63821526926743,5.96479991638077,62.9143421148547,1.50599678317131e-13,2.76888628101878e-13,21.9195111805964
"YER142C",5.84037391811406,4.79522787234518,62.9002344169045,1.50913398469274e-13,2.77154191412024e-13,21.919080508182
"YOL060C",6.07383915849454,6.07753422122461,62.8863508653603,1.5122284080632e-13,2.77489040190695e-13,21.9179941633396
"YOL093W",5.30782411772338,5.27821726150104,62.9411510919678,1.50005501369213e-13,2.76261537814109e-13,21.916935660256
"YMR031C",6.49409884560646,6.55161891857715,62.8364529483963,1.52340800232701e-13,2.793838982705e-13,21.9110009764452
"YNR067C",9.27904806506073,8.93762841696329,63.1492336167958,1.45480976526469e-13,2.68874765982681e-13,21.910552376961
"YMR105C",8.07777621387322,6.48626091281849,62.9036223690937,1.50837992859122e-13,2.77154191412024e-13,21.9095154829093
"YBR251W",5.18632161831298,5.07053642675049,62.9072564702164,1.50757155089189e-13,2.77100367296969e-13,21.9081167917576
"YLR104W",5.21991485364867,5.06757551253375,62.8887188085635,1.51170013449876e-13,2.77469848117499e-13,21.9066644547383
"YPL002C",4.82855912450119,4.79814154211248,62.9865802281016,1.49004556434421e-13,2.74727150925964e-13,21.8998663259758
"YKL153W",9.18864280235285,8.87777142854299,63.0132499471774,1.48420386408332e-13,2.7380425650371e-13,21.8947229072122
"YNL067W",7.79064422040829,8.17120046066956,62.757804164021,1.54121548356099e-13,2.821755717596e-13,21.8930708880442
"YMR042W",4.5743575519261,4.42481628102279,63.0817501167281,1.46931555678272e-13,2.71363439970954e-13,21.891942915339
"YBR168W",4.59364498655651,4.62190942652848,63.0632501072271,1.47332011139662e-13,2.72026315464801e-13,21.8912228006937
"YCR030C",5.84192589294623,5.80327436551894,62.7027884014592,1.55380901433356e-13,2.842428836556e-13,21.8902152276702
"YPL019C",6.86193968402631,6.6062271422115,62.6865824287039,1.5575403806121e-13,2.84607476356825e-13,21.8886819663122
"YBL091C-A",4.68367502673268,4.5092038414831,62.9773673253174,1.49206945934194e-13,2.75022878953853e-13,21.8876644680026
"YIR010W",4.86816131792152,4.96112843688116,62.8708101349392,1.51570052682723e-13,2.78048256307887e-13,21.8867858812357
"YJL024C",5.1816737821271,5.03159720484775,62.7579712464822,1.54117740966237e-13,2.821755717596e-13,21.8864674075662
"YLR431C",4.53662413375044,4.30900577185233,63.0415887451397,1.4780243467393e-13,2.72817966369663e-13,21.8818190013137
"YMR280C",5.15300132317337,5.0016475861693,62.7239876584671,1.54894289717739e-13,2.83511096523609e-13,21.8802412744049
"YHR122W",5.3259720252356,5.21950994601279,62.6756013110078,1.56007438212794e-13,2.84990993823038e-13,21.8788109403341
"YKR008W",5.63049318837427,5.69856733584299,62.6295729120209,1.57074567345552e-13,2.86780413032065e-13,21.8777687168726
"YOL049W",6.36047041260145,6.56925851352441,62.6002331963029,1.57759000579263e-13,2.87789330026071e-13,21.8761334394424
"YCR019W",4.64007160422185,4.5373632989838,62.9193034529563,1.50489522176319e-13,2.76817478383842e-13,21.8759923487245
"YOL058W",6.96695927716246,6.29762760163835,62.5893537807455,1.58013632997401e-13,2.88173567947642e-13,21.8741628078906
"YCR016W",5.15822726359376,5.18434611367004,62.6713631842269,1.56105359243502e-13,2.85090350721053e-13,21.8730533649613
"YML094W",5.08056270364831,5.19552206177652,62.6875091192798,1.55732674622089e-13,2.84607476356825e-13,21.8723152136259
"YDR107C",5.44009475726511,5.57114041912659,62.6109114816071,1.57509517375881e-13,2.87414273974546e-13,21.8722489750927
"YBL021C",4.62779400689854,4.42117140608033,62.8325767592781,1.52428028311338e-13,2.79465609577534e-13,21.861153919923
"YGL005C",4.58346201208801,4.65982555289395,62.8054558969,1.53039893889549e-13,2.80430404332024e-13,21.8539379532255
"YLR091W",4.34665529560196,4.54783472463464,63.0083961998892,1.48526513206851e-13,2.73922876652118e-13,21.8538657395002
"YAR015W",7.1392372899684,7.0151563608162,62.4290362185154,1.61819111155675e-13,2.94785357151186e-13,21.8500610618337
"YDR014W",4.15129877820891,4.31597925744078,63.2105123317028,1.4417749925042e-13,2.66879152795648e-13,21.8485254840814
"YDL021W",5.18795632937104,4.35329425987768,62.4811658010889,1.60570683964379e-13,2.92592490061969e-13,21.8466200616771
"YGL050W",4.53820836016486,4.78772806640626,62.7704571565822,1.53833512901104e-13,2.81805783493519e-13,21.8445548680708
"YPR128C",5.21740542092878,5.48305897172545,62.3712425285861,1.63215763357234e-13,2.97164313101619e-13,21.8318231599336
"YNL218W",5.28029058738105,5.10990930288824,62.3498363552735,1.63736451856021e-13,2.97863895334745e-13,21.8302448030532
"YCR003W",4.95166062678946,4.78551537003528,62.3837114263367,1.62913312334196e-13,2.96696129720982e-13,21.8218761721984
"YKL149C",4.6749117748305,4.65059674008896,62.5162505443324,1.59736461313184e-13,2.91153377439478e-13,21.8213017805056
"YGR007W",5.14991375700314,5.42765591998431,62.3030548743777,1.64880789201425e-13,2.99862340594315e-13,21.8195020966258
"YDL239C",4.48882208386416,4.30112063961984,62.6237606811762,1.5720989275056e-13,2.86947488189359e-13,21.8181893683887
"YGL066W",4.89011707698831,4.86303552785813,62.3573978311788,1.6355231502893e-13,2.97611589642808e-13,21.8151097427096
"YLR008C",6.07003491728902,6.14662932119771,62.178708123304,1.6796576481262e-13,3.05049304979991e-13,21.8134162866672
"YKL070W",4.33467586754165,4.51116127575692,62.696605186599,1.55523150795213e-13,2.84423656676305e-13,21.8083809961805
"YPL036W",4.93200451163878,4.86766535019323,62.2905060647155,1.65189254184884e-13,3.00339929388342e-13,21.8073261209412
"YBR188C",5.44766613943519,5.763581558865,62.1568528480476,1.68514558662513e-13,3.05876342760752e-13,21.8058543975781
"YGR122W",5.18769989546332,5.10485336357634,62.1963868508481,1.67523293301286e-13,3.04330110355097e-13,21.8052274578184
"YBL043W",4.18351923469506,3.05326319239303,62.8261395141951,1.52573011496554e-13,2.79653135261945e-13,21.8027381248497
"YNL295W",5.24369244190914,5.08178785400849,62.1490032999296,1.68712148018688e-13,3.06150140585866e-13,21.7999105298746
"YBR105C",7.94320662222775,7.01175699883165,62.1245590971355,1.6932910435436e-13,3.07099502746248e-13,21.7983177710598
"YER152C",6.46976679742109,6.89406501459934,62.0731433303279,1.70634976289296e-13,3.09296556800055e-13,21.7978150774857
"YPL216W",5.5999778473978,5.39360033710055,62.0835892545875,1.70368767775808e-13,3.08899518317765e-13,21.7970709604816
"YGL232W",4.99700126209149,5.24572770127775,62.1619125051181,1.68387332453389e-13,3.05730147002286e-13,21.7930231881306
"YOL141W",5.06668278574807,5.06695174782063,62.1380936530371,1.68987192571258e-13,3.0656430031833e-13,21.7923073670709
"YML091C",5.77588001784642,5.5777239068255,62.0210633307354,1.71969097040792e-13,3.1145619925889e-13,21.7891209020727
"YGR149W",5.92435234753773,5.82844183589612,61.9690446211344,1.73313187146323e-13,3.13528098792847e-13,21.7819453380944
"YOL158C",6.98715619394244,6.89942593838407,61.9675315015713,1.73352457738418e-13,3.13528098792847e-13,21.7818671391462
"YDR019C",7.19368171076095,5.93201559130915,61.8913425041347,1.75342617668825e-13,3.16777600858797e-13,21.7700898588609
"YOR381W",5.01756432092309,4.92886487591116,61.9965171222949,1.72601892763011e-13,3.1234313227548e-13,21.7697902686039
"YLR455W",4.86929160168827,4.89666474250316,62.0444065594869,1.71369696236172e-13,3.10456470442792e-13,21.7687095558735
"YCL049C",6.02227035325837,5.51488929678977,61.8741311296753,1.75795697026735e-13,3.17421014565229e-13,21.7679199710284
