"","logFC","logCPM","F","PValue","FDR"
"YNL330C",-0.149341539144342,6.66155869729214,6.16912928638085,0.0329268560285365,0.0654355932503614
"YLR086W",-0.187870808729555,7.16190833245225,6.15349205014645,0.0331030663480337,0.0657596811864152
"YDR099W",0.155889591896719,8.95281020551287,6.15202329176351,0.0331196757673337,0.065766588518163
"YGL078C",-0.281486363447844,8.07461413921301,6.13119930606155,0.0333562808132117,0.0662101681777901
"YDL031W",-0.29203108686831,8.09726340666928,6.12984330779618,0.0333717596547609,0.0662146483165778
"YHR184W",0.395099219064629,3.2080057631997,6.12717261807433,0.0334031638560173,0.0662507107290831
"YDR469W",-0.326885935747562,5.65695864656557,6.12453586940815,0.0334324363054684,0.0662825182176507
"YKL194C",0.202449552963302,5.81707880802218,6.12281312187998,0.0334521571901662,0.0662953712735862
"YLR342W-A",-0.272224401259737,7.5825869813743,6.10515868057302,0.0336550842890802,0.0666711479903931
"YHR063W-A",-1.74905990569751,4.01997435886136,6.09967336194768,0.0337189873019171,0.0667713279588773
"YNL308C",-0.401019157910914,6.58461502247162,6.0931280732704,0.0337942401149627,0.0668938950576021
"YDR020C",-0.271888298431551,5.14791130989531,6.09007299958121,0.0338297025114843,0.0669376334166391
"YDL044C",0.19382969904085,4.94339589119392,6.07655381737656,0.033987126632781,0.0672225632610456
"YMR277W",-0.2604057210628,7.24789467543975,6.06731102434662,0.0340952484550959,0.0674097924449745
"YFR045W",0.365318307102013,4.56457036126238,6.06417516596903,0.0341320700174972,0.0674559615815414
"YMR156C",0.459854679445779,3.85458841335394,6.05686089800535,0.0342183806841511,0.0675767043921207
"YHR050W",-0.230449302855861,7.25315326074673,6.05668025526533,0.034220152224125,0.0675767043921207
"YKR083C",-0.458179835153632,3.74665524905868,6.05093740512458,0.034288403725399,0.0676847953712251
"YKR072C",0.263139334942973,6.9435282154713,6.04813243566342,0.0343209910022962,0.0677224282661542
"YNL218W",0.298829120547747,5.66501160182459,6.0292233269518,0.0345453665103945,0.0680564068469593
"YDR045C",-0.272648516175947,5.44240684519519,6.02887996087021,0.0345494596999308,0.0680564068469593
"YJL106W",0.673756363679272,4.53890981782915,6.02874701292639,0.0345510753772079,0.0680564068469593
"YNL249C",0.207924563826309,5.65967590423419,6.02844092926628,0.0345546888628593,0.0680564068469593
"YDL175C",0.281911813531161,4.89754300621717,6.02814789719508,0.034558195409708,0.0680564068469593
"YMR160W",0.257862995326962,5.63309219521824,6.02258721894406,0.0346245354848533,0.0681602490991138
"YBR262C",0.250833086971291,5.15205378758781,6.01931715229099,0.0346636363770898,0.0682104090280808
"YKR064W",0.185695480999471,6.34745379274595,6.0154121064295,0.0347103800321382,0.0682755629226032
"YDL118W",-6.03420792198046,-1.02670407164634,6.53868892821126,0.0349122078969354,0.0686455976238134
"YDR287W",0.343947778707308,5.10529627371908,5.99595393227321,0.0349445304017697,0.0686821853422538
"YGR076C",0.284189087110167,4.8863060958254,5.99152895923661,0.034998049160583,0.0687603884645741
"YDR432W",-0.560224767768483,6.73082572981163,5.98444228287072,0.0350839428578327,0.0689021120909907
"YHR060W",-0.258716361814303,4.6060849931371,5.973920762693,0.0352120080860482,0.0691265137181221
"YGR211W",-0.224968654692202,8.33646759064588,5.97190195633366,0.0352366086575324,0.0691477022558473
"YHR198C",0.277387680786622,5.38037040037187,5.97045346468019,0.0352543066183944,0.0691553339384721
"YLR220W",-0.429195926333556,6.17216355139974,5.95122644020027,0.0354901038380361,0.0695770158954562
"YBR295W",0.335090498117983,6.67347168492494,5.95066154685645,0.0354970598268551,0.0695770158954562
"YGR158C",-0.231083239318665,6.23483295725782,5.94082017179954,0.0356185366315477,0.0697878057319214
"YKL190W",0.214661726477856,6.59562080074973,5.93857616379336,0.0356463055370805,0.0698111243829745
"YGR294W",0.985018660513291,0.367366491570982,5.93868311698572,0.0356749225415681,0.0698111243829745
"YIL017C",0.279096297665862,6.27156327699934,5.93619591517473,0.0356757919886729,0.0698111243829745
"YBR267W",0.281009356770097,7.06308354792248,5.93535628684983,0.0356861977676547,0.0698111243829745
"YKL009W",-0.281531378107381,7.87459727497104,5.93381322123178,0.0357053345305108,0.0698212867351808
"YLR146W-A",0.376055779710281,3.49999687765528,5.93014259127301,0.0357515203483756,0.0698843145607591
"YKL123W",0.508819550417284,2.35967578268196,5.91826747597002,0.0359007404589171,0.0701486181109078
"YDR119W-A",1.19304235431744,2.27352942150397,5.91272520100194,0.0359716633263081,0.0702597854672976
"YLR275W",0.24441278555825,4.55067336052816,5.89640063826716,0.0361732529044009,0.0706259846180273
"YLR292C",-0.256866145255237,6.87930221953091,5.89161942914883,0.0362335541092564,0.0707161492514248
"YDR446W",1.30166295660779,0.515737165726374,5.89604375808065,0.0362830253037044,0.070785115200994
"YEL056W",-0.165612578845244,6.40798191444963,5.87754224747605,0.0364119186787891,0.0710089130620623
"YNL091W",-0.190577999060077,7.58204810450887,5.86245640752496,0.0366042591599927,0.0713562202698495
"YMR306C-A",0.876221966889067,1.25930366785565,5.85474085560236,0.0367109291354028,0.0715363163852519
"YJL094C",0.370593217660094,7.13106322754169,5.84804537096343,0.0367891658785736,0.071660887872383
"YLR377C",0.338822215381836,3.46724563591283,5.84209012094032,0.0368666090700586,0.0717838173494765
"YDL200C",0.268549763871041,4.10239294957974,5.83470456655542,0.0369616286745067,0.0719408614076679
"YMR009W",0.675979875708138,6.30440945206272,5.83134485801583,0.0370048896399548,0.0719970813196946
"YJL216C",0.318991815890656,3.91873589544641,5.8265962710766,0.0370667909372429,0.0720895102965874
"YGL148W",0.660860899059032,7.64551911188243,5.82079950553714,0.0371419010615884,0.0722075467843302
"YGR257C",0.182494974289065,6.74245495741071,5.81801976347415,0.037178122882776,0.0722499182758798
"YCL058C",1.83287185500505,1.72819751496525,5.81751987486942,0.0371960462499409,0.0722567104808782
"YNL241C",0.3679051914717,7.95299589947738,5.81298251046869,0.0372438691219453,0.0723215574108966
"YER083C",-0.178983939458341,6.7300655245362,5.80234948214295,0.0373831253493809,0.0725638340115115
"YJL176C",-0.205837490731255,6.71688732782497,5.80115332259911,0.0373988308638423,0.0725661933227905
"YIL156W-B",0.338816731784724,4.64145668770414,5.79823864880009,0.0374371659376568,0.0726124426862065
"YLR006C",0.308294645762047,6.35426871382037,5.79444623518495,0.0374870459803337,0.0726810399804534
"YDL176W",-0.194787784974509,5.67202371966795,5.78769789938221,0.0375760654708138,0.0728254395812056
"YHR084W",-0.23679882646136,7.04635785819553,5.78472320191992,0.0376153793255796,0.072873431204063
"YML021C",-0.233577264081675,5.21361326841563,5.77577600874152,0.0377339645918208,0.0730749012667589
"YML048W",0.249570891594443,8.65184947228464,5.76929956502042,0.037820066328905,0.0732133328856421
"YBL056W",-0.155943659321966,8.08336853922611,5.75684287766198,0.0379863802273376,0.0735068748757753
"YLR369W",0.199624604071148,6.1677381177746,5.75448004996938,0.0380180321659842,0.0735397084153143
"YGL229C",-0.225231796814892,5.24481143517981,5.73265262737916,0.0383119427535621,0.0740796174941462
"YCL047C",0.278343478812631,5.47182331649572,5.72447486445127,0.0384227714948176,0.0742652410829976
"YMR313C",0.153524161151749,6.80321776219618,5.70587416767756,0.0386763231141551,0.074726476140312
"YBL084C",0.196395410157497,5.75471862886899,5.70185645474167,0.0387313670890923,0.0748039669811701
"YBR095C",0.246151864017387,5.79771572432307,5.69392501936003,0.0388403028046044,0.0749726931351658
"YJL128C",0.201494427015947,7.33565254486244,5.69331654603724,0.0388486698653665,0.0749726931351658
"YNL229C",0.267576646034469,6.57518282684824,5.68754800967013,0.0389281584739269,0.0750971562547865
"YMR219W",-0.272897248651371,7.07384006912559,5.68508710415841,0.0389621280249629,0.0751337455329281
"YDR495C",0.20992191021537,5.66133131821759,5.68142033613128,0.0390128189704736,0.0752025394165249
"YGL216W",-0.308785305948652,5.8699200440865,5.67234356752077,0.0391386312779716,0.0753967468316679
"YDL099W",0.348711368689086,5.59079565644437,5.6719803855718,0.0391436784669202,0.0753967468316679
"YLR248W",0.143993586869283,8.59783703226987,5.66908912940524,0.0391838568529148,0.0754240324043598
"YJL100W",0.20571492041522,5.71561629978286,5.66879423380138,0.0391879657180799,0.0754240324043598
"YBL036C",-0.167573715593048,6.95186026842162,5.66374149623306,0.0392583214321069,0.0755304163396049
"YIR035C",-0.238977010952723,6.17273930039432,5.66193407352758,0.0392835310067665,0.0755498937334435
"YFL019C",1.65458049472352,0.371379353605908,5.66513869756897,0.0394122779717767,0.0757684023349934
"YNL191W",0.232834527727471,6.1313701618382,5.64517571491083,0.0395181998787384,0.0759428798897629
"YER126C",-0.245724656521251,7.60461028843624,5.64231519748983,0.0395584243140704,0.0759910199328211
"YDL023C",0.618917003445397,3.2623036445985,5.6403099550335,0.0395875489193848,0.0760053404690659
"YKR048C",-0.186814853083784,8.42196974464196,5.63962998237827,0.0395962326844635,0.0760053404690659
"YDR255C",0.391339957379685,4.79421867306684,5.63652049594316,0.0396400993919584,0.076038960388753
"YMR172W",0.294578218054373,5.25734143442123,5.63623492216039,0.039644114531756,0.076038960388753
"YHR022C-A",0.356127881110564,3.69717090281951,5.62471329851535,0.0398074714282634,0.0763230539482172
"YNL170W",-0.52597532556654,1.94941581078519,5.61849653329508,0.0398983791891056,0.076468076149652
"YNL118C",-0.188025440745078,7.4328223989198,5.61344197384587,0.0399673103553785,0.0765483089406479
"YIL006W",0.232648540999733,4.96801473001819,5.61319768125742,0.0399708122763167,0.0765483089406479
"YNL251C",0.615632202733965,7.44274715768444,5.60918765607962,0.040027996403402,0.076617195140362
"YGL209W",-0.382864758772059,6.19145496719096,5.60853073968215,0.0400373801282602,0.076617195140362
"YDL111C",0.242453199070078,7.12074405470214,5.5962504291159,0.040213238472853,0.0769243308907746
"YBR209W",0.592557754062786,1.64397908879989,5.59185705321962,0.0402818489160111,0.0770261547809788
"YBR257W",0.265766310280988,4.99567486909173,5.58803787572419,0.040331396806037,0.0770914638185624
"YGR099W",-0.236439106945987,5.73402407126465,5.57269232231573,0.0405532792350518,0.0774860062606407
"YGR295C",-0.20558113734009,7.22487331507821,5.56029040727227,0.040733702540289,0.0777839563399595
"YBL015W",0.183393412666073,6.29311839287733,5.55983981042708,0.0407402790494636,0.0777839563399595
"YJR135W-A",-0.303582260251729,5.36468363242819,5.55559188156403,0.0408023278222948,0.0778727354169406
"YAR047C",0.588199609896753,1.82869129792022,5.55116644089545,0.0408713885620972,0.0779748243500888
"YDR351W",0.199209687260252,6.51024947898957,5.54695411767194,0.0409288313256286,0.0780404350935128
"YKL171W",0.30338679339262,6.17871365189154,5.54640135429297,0.0409369454853551,0.0780404350935128
"YDR193W",2.0653149497003,0.240183944263007,5.54297074267181,0.041116906727024,0.0783536791814826
"YLR225C",0.342691427090966,6.22807024790607,5.52807238946505,0.0412070688920735,0.0784956260979476
"YLR238W",0.206526544662534,4.67324756435426,5.5233657982883,0.0412768143712682,0.0785985879738826
"YDR066C",0.420546897882197,3.39786199109016,5.52067745142323,0.0413174751327603,0.0786461100208528
"YLR115W",0.135860532753397,6.73211879137501,5.50133326712907,0.0416050835178732,0.0791634719823363
"YGL206C",-0.23330210983971,10.5332041700056,5.4984287594161,0.0416486003358516,0.079216175648289
"YGR082W",-0.184752898802761,7.14639642347707,5.49718123050812,0.0416673103830592,0.0792216744109189
"YBR132C",0.526903593733918,6.13524115438942,5.48513661127623,0.041848479394056,0.0795068760866472
"YAR035W",0.395786163997466,3.74200735369898,5.48512471693918,0.0418490665663742,0.0795068760866472
"YDR078C",0.334473293558702,3.96870359399416,5.48187680955112,0.0418979631433479,0.0795695864322662
"YHR080C",0.206458326174668,6.90418624345293,5.46645707221469,0.0421313619642784,0.0799825097487134
"YDR405W",0.273911878494212,4.89628581412168,5.45819741085479,0.0422572204500053,0.0801907107809154
"YGR163W",-0.312431243701817,5.71790655781597,5.45715890424663,0.0422730583988851,0.0801907107809154
"YHR186C",-0.357832847512723,7.24174101375415,5.4524430203566,0.042345139725751,0.0802970313315263
"YAR027W",0.527853269425907,6.12147341872776,5.45123383734058,0.0423636519936873,0.0803017294414785
"YMR188C",0.240545279890549,5.3530905342503,5.44272282937823,0.0424942135645391,0.0805187368638713
"YMR058W",-0.514650873015015,9.9235898421381,5.43640901507403,0.0425913719995079,0.0806723112607926
"YKL002W",-0.283742990000149,4.71954186556869,5.4315258210575,0.0426667422162012,0.0807845160751363
"YNL153C",-0.264747546929989,6.30376855105888,5.42677748548531,0.0427401340938125,0.0808928917391584
"YIR013C",0.883513016423488,1.20980927522017,5.42270693947873,0.0428164612851567,0.0810067389936021
"YJL201W",-0.243901996274669,5.85463725300427,5.4167295061145,0.0428960106663168,0.0811031449901688
"YHR155W",0.190195350525302,7.41566659280703,5.41648504682368,0.0428998065253509,0.0811031449901688
"YNL181W",0.191223422042633,6.52401649515277,5.41360743719744,0.0429445822640165,0.0811571577276206
"YMR316C-A",0.989030219701516,2.2260891093707,5.41171776675123,0.0429768191218165,0.0811874425356685
"YBR296C-A",1.40575049432689,-0.313971706041053,5.40775588307288,0.0432315302048185,0.0816378217442425
"YDR504C",0.223185584948464,4.78184270307132,5.3923701581464,0.0432768347993088,0.08169257017525
"YDR316W",0.27609379577251,4.94024640212329,5.38009659975935,0.0434702780219274,0.0820268094701629
"YDR274C",-0.631171929707212,1.69576942224325,5.37558025379582,0.0435461152113449,0.0821389623270867
"YMR251W",0.720122560366382,3.03782303100224,5.36868562170368,0.0436525012341965,0.0823086318452018
"YLL064C",-1.39762699271866,-0.411740210014342,5.37648736596588,0.043699317847094,0.0823658952872588
"YJL046W",0.212417869584167,5.63923576629026,5.34287943995694,0.0440634033848666,0.0830208894474837
"YBR141C",0.277184800950274,5.3481226780741,5.3344160419995,0.0441996813103705,0.0832463347131761
"YGL176C",-0.180958861419367,6.20095629049178,5.32781088233975,0.0443063857476622,0.0834159322647716
"YDR410C",-0.26311385980107,5.65473449008368,5.32316792346591,0.0443815925505636,0.0835261238230826
"YMR029C",-0.172954212988195,6.04584736776639,5.31814504999613,0.0444631220793411,0.0835848770876183
"YCR052W",-0.277679838582371,6.45347227786297,5.31794351763601,0.0444663952486488,0.0835848770876183
"YGL100W",-0.180526610011662,7.10350628289214,5.31764523382619,0.0444712417463882,0.0835848770876183
"YER116C",0.664016847343017,2.98580553826417,5.3172107672324,0.044479572172225,0.0835848770876183
"YMR195W",0.273782259786351,5.64402844177051,5.3070859253024,0.0446432938900204,0.0838610711932567
"YHR165C",-0.237213620585379,9.03129962690235,5.30261942433628,0.0447163055047099,0.0839667258971081
"YLR051C",0.23391614539811,5.88955329928422,5.30109153022996,0.044741323891943,0.0839822151614882
"YKL170W",0.218190072212555,5.64172709084947,5.29847635689949,0.0447841781919952,0.0840311593801094
"YDL006W",-0.223100754462157,5.83028023570555,5.28534753474314,0.0450000696182455,0.0844046249618627
"YLR361C-A",0.389355999626147,3.23685353050542,5.2727673436354,0.0452090712948225,0.084746239246189
"YMR119W-A",0.427581699710028,6.17731866552547,5.2718093017409,0.0452240400054981,0.084746239246189
"YMR069W",0.533178718617934,3.08828949845165,5.27133841961758,0.0452329667542059,0.084746239246189
"YFR014C",0.280858988331615,6.07379033162509,5.26819231124958,0.0452841105579069,0.0848103312169027
"YLR110C",-0.297719782616865,12.1649476845653,5.26688235823937,0.0453058855987836,0.084818286944842
"YKL006C-A",-0.212165269869012,5.53248494281516,5.26544911538905,0.0453297397596749,0.084818286944842
"YJL166W",0.32604779899079,5.94178218207478,5.26488241728053,0.0453391681612105,0.084818286944842
"YMR097C",0.294503869736693,4.97079046985236,5.2620345610923,0.0453866223220949,0.0848753564559564
"YML028W",-0.275074293249297,10.780053187731,5.2591795564227,0.0454342176102331,0.0849326471788157
"YAL048C",0.339409353477775,4.93904123036289,5.25566978584346,0.0454928642080352,0.0850105462514329
"YKR054C",-0.336416529287783,8.64124055841337,5.25216266508213,0.0455515126262465,0.0850883906125485
"YER088C",-0.503926161420349,6.90105010462436,5.24611924346966,0.0456528359466093,0.0852240968996073
"YLL061W",-0.490712489442908,6.0786755230182,5.24580016358583,0.0456581972806802,0.0852240968996073
"YBR141W-A",1.01626272115415,2.85325404964476,5.23990004318616,0.0457590792219397,0.0853805770281201
"YLR101C",-1.06899688889276,2.79056916978578,5.23125950907547,0.0459048191379926,0.0856206086566356
"YCR019W",0.249788493718178,5.08926713983595,5.22978661991065,0.0459280738128405,0.0856320899682447
"YER051W",0.221415971767971,5.05849815535575,5.22541754041931,0.0460020444064658,0.085702755284949
"YNL093W",0.889063182850451,2.51714898824432,5.22520619763019,0.0460105990719745,0.085702755284949
"YKL130C",-0.273825488268636,4.74523745898495,5.22451728831164,0.046017314089702,0.085702755284949
"YGR074W",-0.292798795073185,5.35218285863545,5.21539870001425,0.0461722155728321,0.0859099798018659
"YDL039C",0.552003776521508,8.16250991681088,5.21504797772777,0.0461781749347995,0.0859099798018659
"YER076C",0.241433253770053,4.72442805776422,5.21494012786636,0.0461800450532394,0.0859099798018659
"YAL034W-A",-0.275937115253218,3.60535862298286,5.20203226273644,0.0464012264832643,0.0862893955544699
"YGR122C-A",-0.379282322862648,7.32724364619953,5.19087124834597,0.0465921125374456,0.0866122121705745
"YCR015C",0.346891081307795,5.44448283182036,5.18699370893466,0.0466589372666072,0.0867042515143483
"YCL056C",0.206743273010825,4.97914790275597,5.18561321382438,0.046682763411276,0.0867163498381566
"YJR044C",0.198131145600384,5.96962753756468,5.17823979865221,0.0468102048823213,0.0869208402115926
"YNL047C",-0.222108816484851,5.67351691090554,5.17654742441344,0.0468395226410606,0.0869430427673949
"YDR355C",-0.761748181525283,1.22626947080302,5.16830524487854,0.0469901359638038,0.0871902930369504
"YLR127C",0.198570665163735,6.041005737563,5.15849616132424,0.0471536170882559,0.087461227547402
"YMR214W",0.296026514346735,6.78858851773972,5.15383528850499,0.047235136075338,0.0875799931378351
"YIR030C",0.415058462623327,3.5077307206264,5.15225057761346,0.0472635698759956,0.0876002805103575
"YJR059W",0.31735000896265,6.95963358678877,5.14991412260442,0.0473038548034859,0.087642510120554
"YMR255W",0.255893301639753,5.32191093350768,5.1465105829649,0.0473636146109947,0.0877207773564576
"YCR102C",-0.281236092976706,4.32780385573252,5.12544355631863,0.0477355597132458,0.0883667505961301
"YDR304C",-0.2084207704305,8.27909658449215,5.12475674134009,0.0477476891200335,0.0883667505961301
"YIL172C",0.477844586937917,2.968126546274,5.11892650563734,0.0478524589585953,0.0884952416782294
"YJL221C",0.477844586937917,2.968126546274,5.11892650563734,0.0478524589585953,0.0884952416782294
"YAR002W",-0.164988897390323,6.8478979366291,5.11231533830158,0.0479690857412519,0.0886781769627868
"YGR077C",0.1635073425264,6.79938420617536,5.1078739818261,0.048048426971796,0.0887920746401309
"YEL046C",-0.350073381342887,9.37777064321507,5.09972292416828,0.0481944587866089,0.0890290850620942
"YDL005C",-0.237090268677623,4.97834007972802,5.0980940418567,0.0482237282052451,0.0890503063613081
"YLR399C",-0.316403925795224,7.78822309120595,5.08566491302944,0.0484476111402287,0.0894307543642702
"YDL022W",0.481769826806843,7.62119688901222,5.07941402607966,0.048560702487981,0.089606484178264
"YIL014W",0.152684342783965,7.01004269077083,5.07395218645902,0.0486597859276902,0.0897562130066859
"YLR171W",1.08381359723852,1.36570122028041,5.07343773943183,0.0486776906002713,0.0897562130066859
"YMR236W",-0.201130659546867,6.50232200469358,5.06938293933597,0.0487428692259079,0.0898433158201498
"YJL004C",-0.234383545657288,5.45636694824351,5.0584135653596,0.048943048695401,0.090179097816986
"YER080W",0.146935967124247,7.77676443876615,5.05598404353985,0.0489875100235743,0.0902278228017875
"YLR252W",0.525179179817828,4.2776595185565,5.04799806908636,0.0491343269424041,0.0904649666645439
"YJR040W",-0.159463957268351,6.9185850556798,5.03375685035519,0.0493966989069322,0.0909146152612703
"YGL001C",-0.163986023431028,7.12247712634535,5.02843511890897,0.0494952938537639,0.0910626126449851
"YGL177W",0.357807430613517,2.77575724000415,5.0222421621886,0.0496118181963253,0.091243476139257
"YDL017W",0.291577642068672,5.3713360662059,5.01908182697801,0.0496691840065796,0.0913052263592332
"YMR047C",-0.16868805847426,8.05334357217851,5.01840096084536,0.0496818573939518,0.0913052263592332
"YLR097C",0.198864015396034,5.46242133862645,4.99852777452469,0.0500539410498344,0.0919552959565556
"YBR107C",0.231062774823506,4.86241248611875,4.98884512219213,0.0502364862954019,0.0922326590831624
"YKL039W",0.160731180514701,8.19047101061176,4.98856495822025,0.0502417519925853,0.0922326590831624
"YGR288W",0.382439023423692,4.87679954230859,4.98648112751581,0.0502811768698787,0.0922712106135407
"YEL070W",0.555863079854176,2.47046143875726,4.98362459312354,0.0503375501260347,0.0923408245535465
"YBL010C",-0.210396359448394,4.71654062412568,4.98225903973867,0.050361114216864,0.0923502233606938
"YJR086W",-0.324953373500698,3.50197188079358,4.95011617534802,0.0509756477876236,0.0934429151246044
"YEL018C-A",1.83733017256269,0.673196723739931,4.95700520221579,0.0509955707762502,0.0934452317773367
"YGR010W",0.221748044769495,5.34088082485125,4.94483530550376,0.0510765487586563,0.0935593841197332
"YHL044W",0.342434725788196,3.57749681149712,4.93732485210866,0.0512222311546568,0.0937736746159031
"YML006C",0.170346207313579,6.46384602184715,4.93684150497836,0.0512309851735445,0.0937736746159031
"YIL112W",0.156638199492271,6.60431120009745,4.92250799017085,0.0515093693933618,0.0942316871619233
"YGR265W",-1.35518623820812,2.59176391647206,4.92213336113551,0.0515188417430803,0.0942316871619233
"YGR213C",0.325135552923138,4.08581058628265,4.91674609184161,0.0516222034365592,0.094375118930294
"YLR390W-A",0.378633920120174,7.57522254869668,4.91471019357492,0.0516616016156035,0.094375118930294
"YDL140C",-0.365256080041459,9.92886256576952,4.91441246362119,0.0516674245085074,0.094375118930294
"YDR488C",-0.284171975335154,3.78806326688679,4.91417584995689,0.0516726389989749,0.094375118930294
"YDR485C",0.177127381416542,5.84739749133201,4.89759331692044,0.0519977308063631,0.0949201373442833
"YDR003W-A",0.307165037638615,4.82192665887307,4.89702508071408,0.0520089570432734,0.0949201373442833
"YHR190W",-0.171117654982869,8.32548818231681,4.8911265874578,0.0521254146979717,0.0950980243378661
"YJL172W",0.185778335179742,8.73598487546568,4.88249020495622,0.0522965517858041,0.0953755030383492
"YKL135C",0.137765653081609,7.18638764913815,4.87745478291289,0.0523966545460476,0.0954993122758936
"YBR089W",-0.648769079618265,3.41923924296346,4.87720036660569,0.0524025779021876,0.0954993122758936
"YDL139C",0.260133692234557,3.71747227038073,4.87463659730896,0.0524532110663619,0.0955418037715034
"YBR106W",-0.197388856072559,8.5357519914979,4.8740712658141,0.0524640495949749,0.0955418037715034
"YLR318W",0.370945275071269,5.04963749422316,4.8679686667967,0.0525859060671966,0.0957289049743805
"YMR107W",1.18000645489714,0.166092628364398,4.86561872821914,0.0527260031756025,0.095949063918393
"YLR256W",-0.226150378734917,9.02847771816422,4.85724722206359,0.0528007624735083,0.0960502064901307
"YDL100C",0.177931660248982,8.98892149505791,4.85534623098242,0.0528389764106626,0.0960848198491642
"YDR038C",-0.153695819533583,8.15746524666286,4.85153472203786,0.0529156990850615,0.0961252751417146
"YNL232W",0.160382563190145,6.52438217265984,4.85143284632751,0.0529177539572204,0.0961252751417146
"YDR094W",-0.427003608033054,4.04348406854204,4.85139200334053,0.0529188066225453,0.0961252751417146
"YAL032C",0.298651881157778,5.51188522238273,4.83614935363387,0.0532268088642464,0.0966496949935264
"YLR382C",0.181994832970144,6.50093093067192,4.83518037585474,0.0532464695524084,0.0966503514021244
"YDR538W",-0.198338235377252,5.34507289427338,4.83305866741431,0.0532895801075967,0.0966935569488566
"YDL148C",-0.231647897931169,7.49089966117139,4.82926800984255,0.0533666748464963,0.0967983729196861
"YGR140W",-0.199612921505177,6.24204937967809,4.82443004300752,0.0534652911931112,0.096942135515967
"YGL238W",-0.161178925653293,8.92873225406605,4.8170290172323,0.053616580476899,0.0971812649396707
"YER092W",0.162782637533964,5.63851519326309,4.81357148797293,0.0536874503138964,0.0972745120014448
"YJR137C",0.187545653950764,7.4227513131379,4.81074129874225,0.0537455322509166,0.0973445300226367
"YGL178W",0.308221287616705,7.03509641638557,4.80654753303017,0.0538317538089333,0.0974636722096645
"YFL067W",-0.548414759272357,1.51662099185871,4.80590406532153,0.0538502358235107,0.0974636722096645
"YHL012W",0.416268440467505,4.36812066273973,4.80340254631018,0.0538965787450828,0.0975123072093117
"YDL105W",-0.306874407678217,4.56153125012302,4.79912046720737,0.0539849083995533,0.097636844082688
"YLR093C",0.204471461147609,6.3984583095119,4.79346481847321,0.0541018292337085,0.0978129822391379
"YML123C",1.45262130708358,6.85992578542769,4.78921918176644,0.0541898342929012,0.0979106693546623
"YJL072C",-0.209709140972741,4.99125835297075,4.78897292218789,0.0541949631491861,0.0979106693546623
"YMR298W",-0.161773008291283,6.33867395244059,4.78750859742288,0.0542253424230737,0.097927925922031
"YGL053W",0.417977723380439,6.08739735442084,4.78662855360208,0.0542436235039365,0.097927925922031
"YER052C",-0.190837629960302,7.81547756062134,4.7845283423483,0.0542872715858389,0.0979714076042815
"YBR103W",-0.16599581927157,5.64706861317713,4.78006274899581,0.0543802424684295,0.0981038379978007
"YKR035W-A",0.305170006304879,4.44792852456543,4.77661221210268,0.0544522490774648,0.0981983663593604
"YKR008W",-0.278133499809265,6.25727600196758,4.75591151985062,0.0548864346826107,0.098945739701409
"YDR054C",0.155548168821544,7.20960960188942,4.75131958671639,0.0549833356475455,0.0990847588783403
"YJL054W",0.132056149299788,7.14566041463304,4.75031756694086,0.0550045095185731,0.099087260312595
"YBR077C",0.206461358981759,5.8845781457961,4.74745399163496,0.0550650811393949,0.0991607070643976
"YHR189W",0.252865064953884,4.32466603909223,4.7456357105334,0.0551037080225038,0.0991945973316674
"YGR176W",-1.66973018087183,1.34923852848984,4.74357267626873,0.0551586290195628,0.0992577844520196
"YGR071C",-0.192136094085163,6.14388137038621,4.74015969817006,0.0552197307525437,0.0993320443996906
"YMR288W",-0.174268470787058,6.34774611579794,4.73753159088849,0.0552755819688834,0.0993968095153206
"YDL202W",0.256450916450761,5.83403554549104,4.73648604831824,0.0552978249064658,0.0994011152661811
"YFR043C",0.276469270778458,4.41459111427991,4.73080507014866,0.0554189007685288,0.0995830122170047
"YER064C",0.173171428813732,7.96274128845592,4.71878996132177,0.0556759093653491,0.100008950538618
"YNL271C",-0.328519136103817,7.92255466856435,4.71249727659817,0.0558111289131,0.100187429820633
"YIL129C",0.168023327366597,9.14048064915305,4.71230431882839,0.0558152813896896,0.100187429820633
"YLR098C",-0.197413874372557,5.57360659148417,4.66789338453634,0.0567813577223324,0.101873177901594
"YIR009W",0.243065589853998,4.94485957118414,4.66726858080687,0.0567951103636683,0.101873177901594
"YHR062C",-0.190826911991072,5.99857452316378,4.65934205784702,0.0569697413149264,0.102149826174419
"YGL005C",-0.219320710023689,5.21062859707833,4.65819419864495,0.0569950984406277,0.102158716174182
"YBR300C",-0.748250381205952,0.383486530469266,4.65720339587524,0.0570417703455152,0.102205791016222
"YBR056W-A",1.26438723032489,5.72129313661667,4.65236062162287,0.057124136295164,0.102316764866302
"YGR142W",0.825250069854436,5.08450673880534,4.64454226252599,0.0572976491082765,0.102590856894619
"YNL159C",0.166715249522855,5.91128701145014,4.63202939235447,0.0575766593741071,0.103053577607408
"YBR081C",-0.162061113479588,7.0563430948706,4.63109712607075,0.0575975112736635,0.103054068045197
"YIL030C",0.176770259887789,8.9568584518554,4.62550097797227,0.0577229065065666,0.103241541351745
"YFL027C",-0.161117033747918,5.53051639440126,4.62377944418972,0.0577615602656848,0.103273792863459
"YEL038W",0.164325574915169,6.25403009086683,4.60551448908154,0.0581735319893687,0.103973250607694
"YJL194W",-0.439570408073842,5.64601939113973,4.59380584434147,0.0584395504584896,0.104411440847705
