gene	tpm
YGR161W-C	12.80812
YGR162W	214.252
YGR163W	20.68506
YGR164W	4.14095
YGR165W	37.0973
YGR166W	18.7499
YGR167W	111.7211
YGR168C	9.32285
YGR169C	16.07103
YGR169C-A	8.48765
YGR170W	16.5583
YGR171C	14.03413
YGR172C	61.002
YGR173W	60.2034
YGR174C	14.9769
YGR174W-A	3.63117
YGR175C	274.212
YGR176W	6.72154
YGR177C	30.19136
YGR178C	67.9565
YGR179C	9.92236
YGR180C	338.803
YGR181W	73.151474
YGR182C	0
YGR183C	60.645
YGR184C	36.207
YGR185C	273.8652
YGR186W	37.5127
YGR187C	26.8574
YGR188C	5.28469
YGR189C	90.4055
YGR190C	43.05174
YGR191W	82.9325
YGR192C	17183.78
YGR193C	51.8196
YGR194C	7.82403
YGR195W	49.5013
YGR196C	13.25032
YGR197C	35.84803
YGR198W	56.1937
YGR199W	14.51947
YGR200C	63.0664
YGR201C	14.9027
YGR202C	25.19624
YGR203W	15.94789
YGR204C-A	0
YGR204W	162.9245
YGR205W	25.781
YGR206W	24.6275
YGR207C	49.3072
YGR208W	0
YGR209C	277.983
YGR210C	78.1387
YGR211W	115.8735
YGR212W	8.5565
YGR213C	7.11986
YGR214W	1618.506
YGR215W	37.3907
YGR216C	21.24916
YGR217W	14.5062
YGR218W	92.1788517935
YGR219W	3.35783
YGR220C	49.2226
YGR221C	9.65812
YGR222W	18.99714
YGR223C	14.92358
YGR224W	14.2715
YGR225W	0.237094
YGR226C	0
YGR227C-A	0.87022
YGR227W	13.99385
YGR228W	3.99323
YGR229C	79.1641
YGR230W	11.006737
YGR231C	85.71096
YGR232W	63.7726
YGR233C	15.8714
YGR234W	220.9002
YGR235C	48.0482
YGR236C	1.1128
YGR237C	8.77197
YGR238C	6.9217
YGR239C	15.88994
YGR240C	499.083
YGR240C-A	45.9009
YGR241C	15.29643
YGR242W	1.13447
YGR243W	6.9553
YGR244C	46.51035
YGR245C	61.3907
YGR246C	17.48145
YGR247W	17.63642
YGR248W	1.91708
YGR249W	1.58982
YGR250C	19.58395
YGR251W	24.53286
YGR252W	9.61993
YGR253C	130.9424
YGR254W	314.463
YGR255C	35.44466
YGR256W	1.9311
YGR257C	41.5484
YGR258C	9.556294
YGR259C	10.983848
YGR260W	98.9099
YGR261C	41.78663
YGR262C	32.0916
YGR263C	15.94184
YGR264C	261.3403
YGR265W	16.5678
YGR266W	25.140217
YGR267C	90.1324
YGR268C	5.84949
YGR269W	4.34726
YGR270C-A	0
YGR270W	28.9441
YGR271C-A	25.7858
YGR271W	17.995
YGR273C	1.60047
YGR274C	20.06318
YGR275W	45.6248
YGR276C	23.2696
YGR277C	32.64522
YGR278W	9.46091
YGR279C	332.319
YGR280C	8.26562
YGR281W	62.5184
YGR282C	603.12
YGR283C	29.7228
YGR284C	124.24436
YGR285C	442.339
YGR286C	32.4032
YGR287C	3.4680486194
YGR288W	4.42326
YGR289C	1.54543
YGR290W	1.75431
YGR291C	0
YGR292W	2.09453
YGR293C	1.501
YGR294W	1.19232
YGR295C	83.6492
YGR296C-A	7.08435
YGR296C-B	0
YGR296W	11.0499
YHL001W	705.529
YHL002C-A	1.74924e-05
YHL002W	27.0598
YHL003C	68.2172
YHL004W	41.253781
YHL005C	0.600608
YHL006C	10.09359
YHL006W-A	0
YHL007C	23.6565
YHL008C	20.0237
YHL009C	10.68907
YHL009W-A	2.5213
YHL009W-B	4.46286
YHL010C	4.58989
YHL011C	159.8132
YHL012W	6.84188
YHL013C	21.41069
YHL014C	13.5042
YHL015W	7030.53
YHL015W-A	21.9912
YHL016C	3.015489
YHL017W	41.407
YHL018W	13.9269
YHL019C	6.35467
YHL019W-A	3.42807
YHL020C	28.2548
YHL021C	10.08513
YHL022C	3.10575
YHL023C	13.6961
YHL024W	4.3627
YHL025W	26.3166
YHL026C	15.08394
YHL027W	23.8484
YHL028W	7.24075
YHL029C	31.3786000571776
YHL030W	38.7192
YHL030W-A	6.16323
YHL031C	22.42798
YHL032C	18.60440009
YHL033C	830.328
YHL034C	154.236
YHL034W-A	0
YHL035C	17.5782
YHL036W	8.29367
YHL037C	0.693542
YHL038C	11.02935
YHL039W	36.7534
YHL040C	65.7103
YHL041W	1.15472
YHL042W	4.69533
YHL043W	7.41169
YHL044W	6.96839
YHL045W	0.595471
YHL046C	5.30004
YHL046W-A	2.51551
YHL047C	49.8474824
YHL048C-A	0
YHL048W	24.0262
YHL049C	7.51207
YHL050C	4.87222
YHL050W-A	0
YHR001W	32.0878
YHR001W-A	31.81722
YHR002W	4.81779
YHR003C	34.57483
YHR004C	18.3305
YHR005C	49.0905892612
YHR005C-A	322.1841
YHR006W	20.2346
YHR007C	338.306
YHR007C-A	4.44642
YHR008C	88.1821
YHR009C	101.1001
YHR010W	2576.424
YHR011W	10.48121
YHR012W	39.24055
YHR013C	84.9866
YHR014W	2.27426
YHR015W	1.34272
YHR016C	17.89813
YHR017W	17.15631
YHR018C	44.1542
YHR019C	385.992
YHR020W	323.34
YHR021C	4582.4478
YHR021W-A	5.27737
YHR022C	6.64984
YHR022C-A	8.08689
YHR023W	22.8683
YHR024C	57.6361
YHR025W	212.4322
YHR026W	349.125
YHR027C	109.797034
YHR028C	66.5247
YHR028W-A	0.177711
YHR029C	25.84562
YHR030C	32.59051
YHR031C	13.73825
YHR032C-A	0
YHR032W	31.6999
YHR032W-A	15.6596
YHR033W	13.1395
YHR034C	13.2273
YHR035W	5.08681
YHR036W	14.8352
YHR037W	45.58472
YHR038W	13.81416
YHR039C	92.0959
YHR039C-A	483.6329
YHR040W	10.8669
YHR041C	59.89362
YHR042W	66.64158
YHR043C	26.7268
YHR044C	8.49529
YHR045W	35.197
YHR046C	27.70932
YHR047C	118.3216
YHR048W	23.438
YHR049C-A	0
YHR049W	180.8935
YHR050W	46.9525
YHR050W-A	0
YHR051W	56.79
YHR052C-B	7.91429e-09
YHR052W	126.8180103867
YHR052W-A	0
YHR053C	344.654
YHR054C	10.0131
YHR054C-B	7.91429e-09
YHR054W-A	0
YHR055C	344.654
YHR056C	33.3372
YHR056W-A	6.56266
YHR057C	35.8424
YHR058C	17.6182
YHR059W	46.2468
YHR060W	29.67057
YHR061C	19.04171
YHR062C	39.9819
YHR063C	62.74357
YHR063W-A	100.958
YHR064C	462.763
YHR065C	32.0649
YHR066W	49.22668
YHR067W	17.54479
YHR068W	251.602
YHR069C	58.1792
YHR069C-A	15.7202
YHR070C-A	9.71536
YHR070W	34.67146
YHR071C-A	9.99264
YHR071W	86.2844
YHR072W	38.4536
YHR072W-A	304.734
YHR073C-B	0
YHR073W	36.2312
YHR073W-A	0
YHR074W	64.3179
YHR075C	8.0784
YHR076W	35.5277
YHR077C	19.2469
YHR078W	28.562675
YHR079C	21.9143
YHR079C-A	1.16967
YHR080C	11.3511
YHR081W	17.93919
YHR082C	45.5432
YHR083W	56.5295
YHR084W	27.3113816
YHR085W	35.9469
YHR086W	22.26773
YHR086W-A	5.14049
YHR087W	7.14595
YHR088W	46.5106
YHR089C	48.92
YHR090C	14.30521
YHR091C	16.34912
YHR092C	18.64129
YHR093W	1.14323
YHR094C	213.702
YHR095W	0.997724
YHR096C	1.37518
YHR097C	11.25367
YHR098C	73.3168
YHR099W	41.6443
YHR100C	37.33128
YHR101C	16.72411
YHR102W	11.7758
YHR103W	36.81364
YHR104W	48.3795000027539
YHR105W	5.1109
YHR106W	12.3996
YHR107C	50.8294
YHR108W	71.5128
YHR109W	8.73632
YHR110W	59.1352
YHR111W	23.87548
YHR112C	10.28545
YHR113W	36.8112
YHR114W	19.0436
YHR115C	14.7306
YHR116W	36.6589
YHR117W	47.1829
YHR118C	10.41423
YHR119W	19.2379
YHR120W	13.8348
YHR121W	80.1729
YHR122W	37.9029
YHR123W	49.5812
YHR124W	5.12939
YHR125W	0.190049
YHR126C	0.348349
YHR127W	19.535172
YHR128W	308.6185
YHR129C	11.20723
YHR130C	4.03754
YHR131C	12.6294
YHR131W-A	22.152
YHR132C	73.7494
YHR132W-A	51.70262
YHR133C	92.9746
YHR134W	14.02417
YHR135C	24.5956
YHR136C	1.15642
YHR137C-A	0.00200491
YHR137W	23.26958
YHR138C	24.94542
YHR139C	0.535139
YHR139C-A	2.92731
YHR140W	4.513113778
YHR141C	3135.8166
YHR142W	7.496877
YHR143W	196.2608
YHR143W-A	91.5247
YHR144C	34.94472
YHR145C	4.23147
YHR146W	59.1930997978
YHR147C	52.0522
YHR148W	65.5793
YHR149C	28.9376
YHR150W	11.49292
YHR151C	23.0351
YHR152W	25.68
YHR153C	9.11881
YHR154W	16.7418
YHR155W	18.5686
YHR156C	8.25092
YHR157W	2.71517
YHR158C	20.0506
YHR159W	5.43699
YHR160C	0
YHR161C	16.54879
YHR162W	324.265
YHR163W	154.5099
YHR164C	7.72231
YHR165C	31.1996
YHR165W-A	9.8852
YHR166C	8.90437
YHR167W	15.14088
YHR168W	7.72104
YHR169W	46.2101
YHR170W	159.30625
YHR171W	6.03762
YHR172W	12.8173
YHR173C	23.2702
YHR174W	8099.1
YHR175W	36.04972
YHR175W-A	1.92031
YHR176W	5.3187793
YHR177W	2.97474
YHR178W	10.1203
YHR179W	786.169
YHR180C-B	0
YHR180W	8.05521
YHR180W-A	0.606491
YHR181W	60.6208
YHR182C-A	74.3601
YHR182W	8.5891
YHR183W	533.878
YHR184W	2.31299
YHR185C	0.399541
YHR186C	12.5604
YHR187W	23.53514
YHR188C	68.1803
YHR189W	17.482
YHR190W	108.788000027888
YHR191C	21.28751
YHR192W	20.17446
YHR193C	393.105
YHR193C-A	0.106971
YHR194W	10.5700475352
YHR195W	23.46812
YHR196W	60.60168958
YHR197W	49.5211
YHR198C	17.85767
YHR199C	51.31067
YHR199C-A	31.1025
YHR200W	142.3067
YHR201C	38.43806
YHR202W	8.70141302352
YHR203C	1845.253
YHR204W	21.588
YHR205W	28.0665
YHR206W	41.3001
YHR207C	18.6254
YHR208W	121.835
YHR209W	8.13336
YHR210C	2.54585
YHR211W	6.25322
YHR212C	6.43136
YHR212W-A	28.6119
YHR213W	9.20263
YHR213W-A	8.3863
YHR213W-B	2.69256
YHR214C-B	166.649
YHR214C-C	4.18591
YHR214C-D	0.924299
YHR214C-E	1.57922
YHR214W	6.09208
YHR214W-A	6.34277
YHR215W	8.21989
YHR216W	81.9689
YHR217C	0
YHR218W	0.684949
YHR218W-A	4.15314
YHR219C-A	0
YHR219W	4.08386
YIL001W	12.42416673
YIL002C	9.91825
YIL002W-A	52.9724
YIL003W	20.5261
YIL004C	47.40479
YIL005W	37.0728
YIL006W	8.86496
YIL007C	2.11293
YIL008W	83.3037
YIL009C-A	26.7825
YIL009W	52.5954
YIL010W	52.6175
YIL011W	8.58447
YIL012W	2.45847
YIL013C	5.5272
YIL014C-A	17.05971
YIL014W	26.60668
YIL015W	187.359
YIL016W	50.5105
YIL017C	10.2627
YIL018W	3291.5057
YIL019W	10.290985
YIL020C	31.0321
YIL020C-A	0
YIL021C-A	0
YIL021W	43.45668
YIL022W	72.6091
YIL023C	27.88813
YIL024C	9.22667
YIL025C	0.650839
YIL026C	19.0579
YIL027C	67.5485
YIL028W	1.8731817
YIL029C	5.07903
YIL029W-A	21.3338
YIL030C	52.6768000980749
YIL030W-A	12.0405
YIL031W	11.746661918
YIL032C	0
YIL033C	61.0413
YIL034C	78.3797
YIL035C	59.8474
YIL036W	12.1606
YIL037C	2.94142
YIL038C	38.0573
YIL039W	59.2456
YIL040W	54.7321
YIL041W	148.022
YIL042C	10.79669
YIL043C	237.6145
YIL044C	48.2967
YIL045W	3.88539
YIL046W	16.37055
YIL046W-A	0.8143344
YIL047C	30.3372
YIL047C-A	54.8066
YIL048W	26.3273
YIL049W	19.65384
YIL050W	23.01775
YIL051C	462.5523
YIL052C	1387.222
YIL053W	1388.657
YIL054W	0.176269
YIL055C	1.38029
YIL056W	18.5045
YIL057C	0.415718
YIL058W	30.4328
YIL059C	14.6184
YIL060W	15.2206
YIL061C	12.3477
YIL062C	98.2709
YIL063C	27.53524
YIL064W	87.1201
YIL065C	19.37066
YIL066C	5.8452
YIL066W-A	0.0168187
YIL067C	25.09339806
YIL068C	14.308396
YIL068W-A	0.917392
YIL069C	1359.044
YIL070C	54.6505
YIL071C	6.0573749
YIL071W-A	4.95079
YIL072W	2.83282
YIL073C	4.77587
YIL074C	57.33109
YIL075C	99.5406
YIL076W	118.6834
YIL077C	22.7666
YIL078W	420.374
YIL079C	32.7698
YIL082W	11.2088
YIL082W-A	2.13767
YIL083C	34.3273
YIL084C	7.472135
YIL085C	15.2608
YIL086C	0.777111
YIL087C	12.60453
YIL088C	38.0576
YIL089W	7.14426
YIL090W	40.2292000002407
YIL091C	36.873500065798
YIL092W	9.34842
YIL093C	26.0512
YIL094C	142.4279
YIL095W	7.50281
YIL096C	30.003000125492
YIL097W	6.73814
YIL098C	15.0258
YIL099W	1.08806
YIL100C-A	0.312351
YIL100W	0.144277
YIL101C	1.24677
YIL102C	7.22186
YIL102C-A	13.4497
YIL103W	29.87682
YIL104C	22.36962
YIL105C	18.12452
YIL105W-A	0
YIL106W	25.0874
YIL107C	7.46164
YIL108W	24.8651
YIL109C	86.8947
YIL110W	50.6926
YIL111W	52.5266
YIL112W	11.6952000004441
YIL113W	4.30588
YIL114C	41.2535
YIL115C	34.66
YIL115W-A	42.0042
YIL116W	45.79538078
YIL117C	35.94863
YIL118W	87.1666
YIL119C	10.4763
YIL120W	6.43834
YIL121W	46.8034
YIL122W	5.05057
YIL123W	62.5704
YIL124W	52.5182
YIL125W	62.0252
YIL126W	36.8635
YIL127C	37.8916
YIL128W	30.1387
YIL129C	33.4179
YIL130W	21.5006
YIL131C	29.68178
YIL132C	4.657301
YIL133C	1229.2787
YIL134C-A	2.76889
YIL134W	21.46796
YIL135C	9.03491
YIL136W	4.79474
YIL137C	39.604149
YIL138C	88.8913
YIL139C	8.68362
YIL140W	24.63761
YIL141W	0.148852
YIL142C-A	5.68167
YIL142W	137.0835
YIL143C	28.9287
YIL144W	8.61139
YIL145C	59.1065
YIL146C	6.59202
YIL147C	34.1364
YIL148W	3210.167
YIL149C	17.6364
YIL150C	8.17491
YIL151C	21.8439
YIL152W	10.60407
YIL153W	32.454252
YIL154C	11.51016
YIL155C	8.91279
YIL156W	12.221
YIL156W-A	1.2146
YIL156W-B	82.0776
YIL157C	62.6555
YIL158W	46.9623
YIL159W	4.59341
YIL160C	2.18841
YIL161W	9.13693
YIL162W	53.4936
YIL163C	8.65663
YIL164C	11.6155
YIL165C	7.5588
YIL166C	6.60336
YIL169C	26.9224
YIL171W-A	1.85195
YIL172C	1.47429
YIL173W	11.0053
YIL176C	0.689449
YIL177C	0
YIL177W-A	0.82577
YIR001C	7.58518
YIR002C	18.64
YIR003W	19.07245
YIR004W	21.6671
YIR005W	16.14231
YIR006C	46.6014
YIR007W	6.25600317666
YIR008C	27.22478
YIR009W	11.5785
YIR010W	12.8356
YIR011C	55.7701
YIR012W	138.7031
YIR013C	3.12486
YIR014W	4.86119
YIR015W	17.4673
YIR016W	17.71143
YIR017C	4.194299
YIR017W-A	0
YIR018C-A	0
YIR018W	19.0513
YIR019C	0.40154
YIR020C	4.001167
YIR020C-B	1.01198
YIR020W-A	0
YIR021W	23.8147
YIR021W-A	1.66885
YIR022W	93.4033
YIR023C-A	14.2917
YIR023W	14.7643
YIR024C	8.91602
YIR025W	1.10518
YIR026C	70.467
YIR027C	2.31624
YIR028W	1.83811
YIR029W	1.611737
YIR030C	6.156742
YIR030W-A	2.33642
YIR031C	7.59703
YIR032C	3.501821
YIR033W	39.8616
YIR034C	15.08666
YIR035C	46.2842
YIR036C	29.46078
YIR036W-A	4.9019
YIR037W	134.5892
YIR038C	44.68341
YIR039C	2.32473
YIR040C	0
YIR041W	0.35464
YIR042C	2.611318
YJL001W	134.6661
YJL002C	205.8736
YJL003W	19.60998
YJL004C	32.70439
YJL005W	28.6486
YJL006C	23.2656
YJL007C	7.83937
YJL008C	158.7879
YJL009W	0
YJL010C	47.0837
YJL011C	27.09478
YJL012C	55.82929
YJL013C	11.6837
YJL014W	171.1275
YJL015C	2.19977
YJL016W	13.09716
YJL019W	14.41761
YJL020C	25.1334
YJL020W-A	0
YJL022W	4.14941
YJL023C	7.085663
YJL024C	42.5933
YJL025W	13.49522
YJL026C-A	121.178
YJL026W	221.7085
YJL027C	0.6526
YJL028W	0.476397
YJL029C	20.5530000004842
YJL030W	15.51819
YJL031C	20.16475
YJL032W	2.83433
YJL033W	53.6103
YJL034W	301.797
YJL035C	14.50011
YJL036W	14.54988
YJL037W	1.02162
YJL038C	2.4932349
YJL039C	48.1975
YJL041W	42.7402
YJL042W	24.0675
YJL043W	1.98061
YJL044C	29.67272
YJL045W	0.944244
YJL046W	18.33949
YJL047C	12.8903
YJL047C-A	12.4925
YJL048C	10.38639
YJL049W	7.0286436
YJL050W	80.106800665101
YJL051W	10.87321
YJL052C-A	5.26403
YJL052W	85.769856
YJL053W	23.29353
YJL054W	47.8017
YJL055W	93.8758
YJL056C	5.73418
YJL057C	9.72442
YJL058C	7.01637
YJL059W	8.49968
YJL060W	39.518
YJL061W	33.8058179066
YJL062W	26.878674614
YJL062W-A	82.72
YJL063C	22.05511
YJL064W	0
YJL065C	37.5556
YJL066C	16.66102
YJL067W	0
YJL068C	40.9776
YJL069C	37.4928
YJL070C	4.32003417797
YJL071W	11.6207
YJL072C	20.81407
YJL073W	7.13509
YJL074C	17.0472
YJL075C	0
YJL076W	49.4607
YJL077C	13.2111
YJL077W-A	8.97305
YJL077W-B	9.64034
YJL078C	8.00392
YJL079C	10.88759
YJL080C	127.0072
YJL081C	51.8808
YJL082W	20.0199
YJL083W	8.33137
YJL084C	8.63422
YJL085W	16.7477
YJL086C	0
YJL087C	19.63403
YJL088W	2.186864
YJL089W	0.282622
YJL090C	10.6219
YJL091C	26.36249
YJL092W	17.9442
YJL093C	21.0915
YJL094C	18.20761
YJL095W	12.7512
YJL096W	56.24081
YJL097W	76.0493
YJL098W	38.0922
YJL099W	12.3449
YJL100W	9.595675847
YJL101C	53.02910720529
YJL102W	4.17598
YJL103C	2.540911
YJL104W	66.0117
YJL105W	4.43796
YJL106W	1.9459872
YJL107C	4.70187
YJL108C	5.16269
YJL109C	95.0396
YJL110C	23.32665
YJL111W	75.1639
YJL112W	17.56264
YJL113W	2.60375
YJL114W	1.36036
YJL115W	4.79147
YJL116C	10.58571
YJL117W	111.32
YJL118W	10.77959
YJL119C	3.139081
YJL120W	0
YJL121C	209.4618
YJL122W	146.606
YJL123C	20.151094
YJL124C	84.6387
YJL125C	35.1396
YJL126W	13.79235
YJL127C	11.909
YJL127C-B	35.45005
YJL127W-A	0
YJL128C	26.091402
YJL129C	28.441
YJL130C	196.672
YJL131C	7.04609
YJL132W	5.78293
YJL133C-A	12.6223
YJL133W	23.92508
YJL134W	28.60236
YJL135W	0.177853
YJL136C	2498.052
YJL136W-A	0
YJL137C	9.35603
YJL138C	858.324
YJL139C	19.99472
YJL140W	51.8373
YJL141C	7.30786
YJL142C	9.59903
YJL143W	54.6946
YJL144W	2.07319
YJL145W	88.4993
YJL146W	13.4602
YJL147C	7.52608
YJL148W	70.3618
YJL149W	8.80983
YJL150W	0.580599
YJL151C	182.6325
YJL152W	0
YJL153C	3.22082
YJL154C	39.3332
YJL155C	8.21747000721105
YJL156C	22.3155
YJL156W-A	0
YJL157C	80.3022
YJL158C	107.9023
YJL159W	344.048
YJL160C	2.430989
YJL161W	2.830972
YJL162C	10.4742
YJL163C	4.78185
YJL164C	16.29285
YJL165C	20.7818
YJL166W	63.055
YJL167W	214.1924
YJL168C	19.067348
YJL169W	0
YJL170C	16.51574
YJL171C	114.6241
YJL172W	102.2999
YJL173C	105.5315
YJL174W	99.925
YJL175W	0.307309
YJL176C	20.25356
YJL177W	1279.85
YJL178C	88.6931
YJL179W	44.5749
YJL180C	22.11006
YJL181W	12.58572
YJL182C	0
YJL183W	77.4631
YJL184W	54.1195
YJL185C	9.05073
YJL186W	98.7457
YJL187C	20.424
YJL188C	0
YJL189W	8155.054
YJL190C	3037.39
YJL191W	528.3892
YJL192C	192.7477
YJL193W	18.6375329
YJL194W	18.27891
YJL195C	5.34534
YJL196C	97.4474
YJL197C-A	0
YJL197W	22.105
YJL198W	38.6402
YJL199C	7.1897
YJL200C	59.5523
YJL201W	14.85611
YJL202C	0
YJL203W	8.97451
YJL204C	8.11089
YJL205C	41.5866
YJL206C	8.50446
YJL207C	24.3133
YJL208C	36.3025
YJL209W	13.3672
YJL210W	24.86573
YJL211C	0.753045
YJL212C	78.9656
YJL213W	7.58389
YJL214W	2.15996
YJL215C	2.239641
YJL216C	3.63744
YJL217W	92.5114
YJL218W	6.3103683
YJL219W	1.5623
YJL220W	1.85195
YJL221C	1.47429
YJL222W	13.0925
YJL222W-A	1.35107
YJL222W-B	0
YJL223C	0.689449
YJL225C	18.0149
YJL225W-A	0.82577
YJR001W	51.0196
YJR002W	58.107
YJR003C	27.74053
YJR004C	7.32042
YJR005C-A	15.438
YJR005W	27.7064
YJR006W	26.4398
YJR007W	231.6966
YJR008W	6.64458
YJR009C	2381.18
YJR010C-A	29.3381
YJR010W	0
YJR011C	7.849133261
YJR012C	20.7912
YJR013W	23.86816
YJR014W	122.7983
YJR015W	89.5901
YJR016C	516.612
YJR017C	76.2218
YJR018W	2.533884
YJR019C	12.19447
YJR020W	5.86567
YJR021C	6.31975
YJR022W	23.0324
YJR023C	3.79546
YJR024C	85.8669
YJR025C	52.7932
YJR026W	0
YJR027W	34.3923
YJR028W	0
YJR029W	224.708
YJR030C	15.4931
YJR031C	20.9876
YJR032W	33.4285
YJR033C	13.6975
YJR034W	27.7556
YJR035W	6.00979
YJR036C	1.85589
YJR037W	2.07171
YJR038C	1.40938
YJR039W	4.96695
YJR040W	25.4124
YJR041C	37.1195
YJR042W	33.67672
YJR043C	16.38371
YJR044C	99.8692
YJR045C	374.928
YJR046W	23.3345
YJR047C	67.1977
YJR048W	62.1146
YJR049C	20.80851
YJR050W	15.1211
YJR051W	32.100998
YJR052W	10.5356174
YJR053W	11.779
YJR054W	30.3874
YJR055W	15.13219
YJR056C	22.6727
YJR057W	40.8557
YJR058C	33.91057
YJR059W	15.2553
YJR060W	20.1723
YJR061W	6.56292
YJR062C	19.14372
YJR063W	113.37801
YJR064W	171.1947
YJR065C	119.9182
YJR066W	19.311
YJR067C	18.38408
YJR068W	43.2166
YJR069C	73.7782
YJR070C	143.9853
YJR071W	0
YJR072C	68.0608
YJR073C	41.6206
YJR074W	16.1032000059511
YJR075W	94.7057
YJR076C	51.4472
YJR077C	87.381359
YJR078W	1.62467
YJR079W	0
YJR080C	27.23349
YJR082C	39.0282
YJR083C	8.59965
YJR084W	16.15831
YJR085C	80.37851
YJR086W	36.0133
YJR087W	41.0222
YJR088C	62.7463
YJR089W	13.8407
YJR090C	25.6951
YJR091C	27.6047
YJR092W	20.3124
YJR093C	9.03344
YJR094C	1.969774
YJR094W-A	1179.953
YJR095W	0.681644
YJR096W	19.35414
YJR097W	21.4077
YJR098C	5.80703
YJR099W	26.5651
YJR100C	8.9805
YJR101W	51.7628
YJR102C	17.23507
YJR103W	31.6761641
YJR104C	1188.578
YJR105W	362.9359
YJR106W	9.52637
YJR107C-A	42.7235
YJR107W	14.7007
YJR108W	7.12793
YJR109C	42.854804
YJR110W	10.2706
YJR111C	25.4532
YJR112W	27.5527
YJR112W-A	40.5675
YJR113C	45.04223
YJR114W	16.1865
YJR115W	4.300135
YJR116W	10.43566
YJR117W	75.0778
YJR118C	64.7338
YJR119C	6.469090413357
YJR120W	0.587482
YJR121W	82.7417
YJR122W	16.63075
YJR123W	3543.98
YJR124C	49.7994
YJR125C	39.10414
YJR126C	42.1118
YJR127C	10.4194
YJR128W	7.53632
YJR129C	21.0517
YJR130C	10.31347
YJR131W	17.8331
YJR132W	49.5413
YJR133W	55.09171
YJR134C	16.19953
YJR135C	9.28753
YJR135W-A	63.8322
YJR136C	12.44609
YJR137C	19.7085
YJR138W	12.3864
YJR139C	297.862000978624
YJR140C	18.0092
YJR140W-A	4.23087
YJR141W	13.37224
YJR142W	22.61102
YJR143C	147.1235
YJR144W	49.8494
YJR145C	2346.9724
YJR146W	17.0178
YJR147W	17.00351
YJR148W	283.576
YJR149W	10.5662
YJR150C	11.4939
YJR151C	1.90416
YJR151W-A	54.7336
YJR152W	4.60829
YJR153W	5.20584
YJR154W	4.15992
YJR155W	4.10155
YJR156C	2.36386
YJR157W	0.413669
YJR158W	0
YJR159W	4.21971
YJR160C	1.72648
YJR161C	12.0526
YJR162C	0
YKL001C	27.6133
YKL002W	17.76114
YKL003C	50.8381
YKL004W	124.7337
YKL005C	14.4359
YKL006C-A	52.0812
YKL006W	2413.773
YKL007W	84.7521
YKL008C	84.84762525
YKL009W	198.2587
YKL010C	22.9421
YKL011C	12.71387
YKL012W	14.54648
YKL013C	98.8878
YKL014C	57.8287
YKL015W	25.2066
YKL016C	103.5733
YKL017C	9.05472
YKL018C-A	5.82213
YKL018W	34.3937
YKL019W	57.3197
YKL020C	19.9017
YKL021C	47.9429
YKL022C	18.4615
YKL023C-A	376.596
YKL023W	6.47333
YKL024C	133.296
YKL025C	12.4724
YKL026C	4.41973
YKL027W	23.813064
YKL028W	22.39742
YKL029C	36.5913582154
YKL030W	1.2199
YKL031W	0.440273
YKL032C	19.2816
YKL033W	13.5769
YKL033W-A	148.8444
YKL034W	14.3254
YKL035W	134.42
YKL036C	3.6939
YKL037W	0
YKL038W	18.6018
YKL039W	82.083
YKL040C	19.27097
YKL041W	1.55371
YKL042W	15.8119
YKL043W	9.1031
YKL044W	0.720487
YKL045W	18.7868
YKL046C	28.89322
YKL047W	20.41199
YKL048C	12.83477
YKL049C	21.0488
YKL050C	2.81767
YKL051W	41.7849
YKL052C	21.92373
YKL053C-A	52.7287
YKL053W	5.26163
YKL054C	45.06056
YKL055C	0.607219
YKL056C	2091.86
YKL057C	41.96977
YKL058W	116.2454
YKL059C	20.0141
YKL060C	8205.21
YKL061W	14.75241
YKL062W	11.06104
YKL063C	28.8951
YKL064W	24.5746
YKL065C	113.0734
YKL065W-A	7.58598
YKL066W	3.10766
YKL067W	150.3295
YKL068W	44.03401271
YKL068W-A	90.6653
YKL069W	48.9249
YKL070W	39.9267
YKL071W	17.778201
YKL072W	12.4347
YKL073W	34.2973
YKL074C	19.8436
YKL075C	11.0065
YKL076C	5.669328
YKL077W	125.4648
YKL078W	30.0690669
YKL079W	18.8701
YKL080W	273.678
YKL081W	1140.116
YKL082C	12.83083
YKL083W	0
YKL084W	35.9013
YKL085W	48.3098
YKL086W	3.12336
YKL087C	23.9812
YKL088W	8.89883
YKL089W	5.91978
YKL090W	10.37435
YKL091C	12.7314
YKL092C	12.6102
YKL093W	11.4433
YKL094W	65.5634
YKL095W	2.46933
YKL096C-B	1.112
YKL096W	140.696
YKL096W-A	2473.852
YKL097C	0.33417
YKL098W	15.10056
YKL099C	61.3575
YKL100C	45.36980758455
YKL100W-A	0
YKL101W	18.7537
YKL102C	1.71044
YKL103C	26.09733
YKL104C	109.44412
YKL104W-A	60.1504
YKL105C	10.6912
YKL106C-A	0
YKL106W	52.04446
YKL107W	2.722483
YKL108W	10.11411
YKL109W	24.61058
YKL110C	52.0205
YKL111C	15.8862
YKL112W	34.03805
YKL113C	27.75757
YKL114C	31.83189
YKL115C	0.180538
YKL116C	24.5146
YKL117W	218.781
YKL118W	0.239362
YKL119C	23.90512
YKL120W	89.2759
YKL121W	7.12901
YKL122C	71.9545
YKL123W	7.382616
YKL124W	8.27264
YKL125W	26.3131
YKL126W	55.37617
YKL127W	92.8405
YKL128C	87.7145
YKL129C	7.27441
YKL130C	13.136994
YKL131W	3.15234
