"","logFC","logCPM","F","PValue","FDR"
"YDR435C",0.287119619927096,5.31954180619302,10.8954571910694,0.00873728603254612,0.0219417056957941
"YIR002C",0.2294999078839,6.42627618091465,10.8931724748246,0.0087422146716534,0.0219456970290703
"YAL021C",-0.402222705493446,7.16707017522801,10.8886186966493,0.00875205195293485,0.0219579036024369
"YJL070C",0.47920466909019,4.89366517610604,10.8878313200664,0.0087537595006672,0.0219579036024369
"YER115C",-0.377897842717508,4.64837427814845,10.883714331017,0.00876266944875543,0.0219718670802063
"YKL183W",-0.252609053062262,6.16857170428165,10.8742841642942,0.00878310826052195,0.0220098253161645
"YCL033C",0.426734975573567,4.91742512118711,10.8736426328718,0.00878450575232796,0.0220098253161645
"YOL027C",-0.23118925314561,6.92363516324881,10.870539802657,0.00879124209410895,0.0220183090863125
"YGR012W",0.230511626268891,5.6850240075579,10.8657032641333,0.00880176401351102,0.0220362640368741
"YBR280C",0.408664797540161,4.76805163014898,10.8489493245831,0.00883833120366014,0.0221128319283733
"YJL044C",-0.266623453791331,6.0030453967019,10.8486065449813,0.00883907630490515,0.0221128319283733
"YKL104C",0.232352165826304,8.72597511316508,10.8388206986094,0.00886051957112656,0.0221580420933956
"YBR233W-A",-0.657332046136234,3.94430673858897,10.8358648535668,0.00886702698870502,0.0221658810839747
"YJR080C",0.286680426986126,5.65382545147168,10.8324708231109,0.00887446999543665,0.0221760520190151
"YML129C",0.284307398228811,5.14921579979729,10.8266393338942,0.00888730534248434,0.0221996848007629
"YGL171W",-0.381838560172177,6.20156150503053,10.7919650929655,0.00896408241682645,0.0223801585447874
"YPL152W-A",-0.96396592512085,0.742066002644638,10.7930646048289,0.00896636601467214,0.0223801585447874
"YNL142W",0.489523273623306,4.25484990506898,10.7716139164269,0.00900953670403165,0.0224793755576674
"YDR124W",0.279604457331417,4.26011528040726,10.7658538465862,0.00902244901811403,0.0224950903956251
"YOR380W",0.30077016953137,4.32062369853734,10.7657496144416,0.00902268080993117,0.0224950903956251
"YBR162W-A",-0.336059781893248,5.67649239132851,10.7600903647565,0.00903537996276167,0.0225182089932763
"YER105C",-0.229153630802309,8.15108350679317,10.7524271097807,0.00905262268523367,0.0225486525843314
"YLR435W",-0.419957932758314,5.58995626498235,10.7516135553584,0.00905445742088415,0.0225486525843314
"YNCE0011C",0.774006220726285,5.34883547461122,10.7467441077937,0.009065439768796,0.0225674508183816
"YOR148C",0.382664269712577,3.80612887357673,10.7432824436861,0.00907327699021735,0.0225784083224947
"YDR322C-A",0.307066034244256,4.69608243491239,10.740349939471,0.00907988729200247,0.0225863055575474
"YLR339C",-2.43743201166489,6.8686299087994,10.7349544805602,0.00909209183940116,0.0226081072904065
"YMR306W",0.333195776307711,5.1264107337184,10.7331661075172,0.00909614642618059,0.0226096347628059
"YDL053C",0.360067828707154,5.4848205232185,10.7286158177542,0.00910646326339965,0.0226267208193053
"YHL015W-A",1.1193566246725,-0.105590089477063,10.7219573620797,0.00913745792461271,0.0226951524869821
"YCR007C",0.938548639360807,4.49158962002524,10.6913372636978,0.00919160054731051,0.022821004456715
"YBR001C",0.474573555920066,5.81073117226321,10.6460478628692,0.00929620906935374,0.0230649913892964
"YDL116W",-0.225935863309586,6.76084775226273,10.6457546922394,0.0092968901689358,0.0230649913892964
"YLL059C",0.89670795747771,0.827651204155912,10.6446365095398,0.00930354656844402,0.0230727954897412
"YHR146W",-0.234985374383098,6.83369657103714,10.6260111084281,0.0093429799264866,0.0231618498969709
"YOL056W",-0.319571179084551,4.87025155078137,10.6097117764728,0.00938124441710901,0.0232479405389293
"YLL057C",0.414985730025896,3.52554974643611,10.5941228366731,0.00941818037507114,0.023326816429462
"YDR267C",-0.251367278385552,5.34612163746716,10.5932102135978,0.00942017206387587,0.023326816429462
"YJL061W",-0.274239851726854,6.63487383442829,10.5888837482568,0.00943040952747104,0.0233383467049777
"YNR017W",-0.384591403609983,5.8839826346145,10.5882418052311,0.00943193074382544,0.0233383467049777
"YPL077C",0.402644470375601,3.41231272539377,10.5844713992628,0.00944104390164479,0.0233521040728677
"YKL220C",0.490092973166385,3.90465129901799,10.5794846572114,0.00945272334671208,0.0233721963260315
"YGL081W",0.542197349646216,2.4324520658656,10.5781854455775,0.00945669527446498,0.0233732235215434
"YDR284C",-0.270197527589119,6.08516191830142,10.5754238170884,0.00946235293332369,0.0233784148412794
"YJR114W",0.638493982775212,2.77789938697918,10.567301589205,0.00948211079199768,0.0234184262025587
"YBR235W",-0.235700856246205,6.63446503764414,10.5646088423145,0.00948811426856774,0.0234244504030906
"YKL105C",-0.352087923534507,5.8678304059249,10.5590247901566,0.00950145012726463,0.0234485656163662
"YLL032C",-0.259326724057105,5.5442532236587,10.5475284902144,0.00952897681312984,0.0235076710269855
"YPR056W",-0.255865927362003,5.22429752127747,10.5428371239128,0.00954023857525747,0.0235266221075392
"YNL023C",0.33015123660096,7.01199502345085,10.538084429088,0.0095516604056693,0.0235459535581615
"YDR191W",0.283107728389696,3.82904034472227,10.5336655801905,0.00956231945398016,0.0235633908704753
"YGR029W",-0.349624379176427,4.62258851097665,10.5287214540484,0.00957422263578955,0.0235838797460303
"YGR066C",0.511742902203674,2.26942977699008,10.5199301894769,0.0095964694763959,0.0236296873640274
"YDL003W",-0.558603112952813,5.89874125321712,10.5180476336079,0.00960000993030329,0.0236296873640274
"YOL085W-A",1.03616469938381,3.14534806166043,10.5113278635596,0.00961660567979748,0.023660703827299
"YMR122W-A",0.577303053823379,8.03834227168388,10.5098765439417,0.00961981141608991,0.023660703827299
"YDR003W",0.451460099363533,3.9999506850996,10.504367452861,0.00963320882016598,0.0236847917568765
"YEL005C",0.318480229849064,3.95939244014005,10.4845480966726,0.00968153324012814,0.0237947032363957
"YCR075C",-0.420952586417958,4.09469656876057,10.4808876933241,0.0096904840393513,0.0238077985445296
"YNL285W",0.341324200859271,3.93536001124178,10.478844776978,0.00969549436276961,0.0238112066338273
"YHR041C",-0.436702236499145,5.31049876448989,10.4750004798331,0.00970489945080068,0.0238243592116192
"YMR283C",0.30985140968682,4.59670175485025,10.4736978742039,0.0097081001169684,0.0238243592116192
"YNR037C",0.482545080316043,4.89393270161951,10.4499825322192,0.0097665042534462,0.0239587405575395
"YGR101W",0.557573540825567,5.45259859398973,10.4481934054107,0.00977092501350946,0.0239606414883523
"YOR129C",-0.33687656564602,5.30940685754488,10.4435935775877,0.0097823098712498,0.023979612261788
"YER018C",-0.624941305535691,3.18013516830345,10.4230195757264,0.00983376573138775,0.02409675927915
"YHR144C",-0.352771170913327,5.03802568287529,10.39963505582,0.00989192944876252,0.0242302498461674
"YNCD0033W",0.574187696335835,3.23674242587088,10.39604183826,0.00990122455815406,0.0242439820403087
"YNCM0010W",2.31439501279559,-1.40930764230294,10.4067303317979,0.00992793466046223,0.0243003302005802
"YNL312W",0.23614035898514,5.9946421390508,10.3740329003221,0.00995646237293798,0.0243610836615594
"YFR042W",0.393396755394543,4.96417073149881,10.3636349412245,0.0099828232918007,0.0244164922492424
"YER176W",-0.250836924303997,6.61978385317767,10.3580468751615,0.00999701898032542,0.0244421163462421
"YDR358W",0.427622304466637,5.02379876278219,10.3514737076845,0.0100137579347131,0.0244739372060001
"YPL049C",-0.464879687844089,6.06985584045027,10.3444258515887,0.0100317361426583,0.024508762055595
"YJL173C",-0.301273466796781,5.24837813071516,10.3329079371669,0.0100612094696679,0.0245716345725224
"YER111C",-0.564183183675642,5.55568092168053,10.3240064666929,0.0100840578306688,0.0246170542088301
"YMR017W",0.93149269714895,1.30762968529032,10.3239505806813,0.0100873024833618,0.0246170542088301
"YHR015W",0.548357578112191,2.94105961559931,10.3215029647005,0.0100910444367907,0.0246170542088301
"YOR192C",0.551038795151864,3.6300527963236,10.3166997861845,0.0101030332524737,0.0246279881797046
"YDR300C",-0.339748013166884,6.93273312490885,10.3158484930749,0.0101050523082886,0.0246279881797046
"YGL233W",-0.245632520387072,6.42606245112835,10.3151826166909,0.0101067687341241,0.0246279881797046
"YBR255C-A",0.756483189928374,3.12682026488563,10.3135517577225,0.0101113249341166,0.0246299582902203
"YNR004W",0.264860260862121,4.13302875309295,10.3025914402167,0.0101393022652569,0.0246846552661432
"YAL049C",0.257576636560512,6.57778914550618,10.3018166644581,0.0101412917252871,0.0246846552661432
"YFR051C",-0.237207954013373,7.41543553531386,10.2680016746579,0.0102292784030718,0.0248896029859267
"YIL094C",-0.428121676141669,7.54067257808279,10.2597174941054,0.0102509760724989,0.0249331660801121
"YOR209C",-0.307176828928912,7.84224908465916,10.2581205086615,0.0102551652762686,0.0249341273383787
"YMR298W",-0.225896166895252,5.79553805298337,10.2532131470584,0.0102680527861592,0.0249554447768889
"YPR051W",-0.349871001932935,3.73930429139114,10.2518999928746,0.0102715274074079,0.0249554447768889
"YKL150W",0.435467908361453,6.12443838305417,10.2426485466302,0.0102958611237977,0.0250053212511451
"YDR525W-A",0.364771075594761,3.92605055429989,10.2396277312485,0.0103038491665322,0.0250154771785925
"YLR227C",0.473304770785263,4.14608125467857,10.231913417281,0.0103242286946986,0.0250556982945198
"YPR200C",0.60624079139747,1.67314217225181,10.2308666001147,0.0103284636795915,0.0250567232566539
"YIL124W",0.329718536656412,6.42524478064196,10.2256234295964,0.0103408693208789,0.0250775620578658
"YPL051W",0.326175312872777,3.91304305093972,10.1962570264724,0.0104190905494261,0.0252579354816777
"YJL023C",0.405247495132779,3.8489117127179,10.1817962529148,0.0104579186401258,0.0253336355520465
"YOR102W",-0.532034915141705,3.62006329759598,10.1817392384024,0.010458026970892,0.0253336355520465
"YBR182C-A",1.14291965077528,0.151291819789124,10.1828059134021,0.0104678940280021,0.0253395579145677
"YBR029C",0.310610260622974,6.93907629932827,10.177415493825,0.0104696255046907,0.0253395579145677
"YLR095C",-0.326495220052018,5.91224101523299,10.1763684914193,0.010472444508567,0.0253395579145677
"YGR113W",-0.349915933868998,4.28136488016466,10.175091035456,0.010475894530414,0.0253395579145677
"YGL167C",-0.240217432829256,8.54546882180414,10.1631771641333,0.0105080282097731,0.0254049773910549
"YDR069C",0.286499710861238,5.88691851675447,10.1621999944346,0.0105106715651671,0.0254049773910549
"YNL269W",1.24201205240384,-0.029612551201451,10.1550776094802,0.0105648827377138,0.0255174146856935
"YMR024W",0.272866050507224,5.96051504086695,10.1421879452662,0.010564955167342,0.0255174146856935
"YLR081W",0.445975328592006,3.43998813626479,10.1316218640551,0.0105939449579146,0.0255715177728404
"YLR250W",0.228768160350504,6.58015633303983,10.1311151715212,0.0105951373851863,0.0255715177728404
"YAR033W",-0.296880161486575,4.44243400702326,10.1234726434443,0.0106160403779216,0.0256125614404189
"YHR090C",0.406141091411386,4.38398886788231,10.1209646527227,0.0106229095036231,0.025618556542405
"YBL026W",-0.43862608846642,4.98440647630762,10.1197169493222,0.0106263215360006,0.025618556542405
"YGR036C",0.386373987790209,5.59824168880601,10.1043739681251,0.0106684678555721,0.0257107336805353
"YNL294C",0.28406743465638,6.14706128744496,10.1001666375265,0.0106800604728606,0.0257292365937097
"YBR152W",0.423770579269657,3.3471155547786,10.097512209,0.0106875780692252,0.025737776614508
"YKR071C",-0.222744882227216,7.08302920962921,10.0960428961863,0.0106914379424235,0.025737776614508
"YOR210W",-0.507882954749438,5.98883083807365,10.0913697243366,0.0107043509718137,0.0257594267985207
"YOR376W-A",0.435724821627943,5.02460486676734,10.0847087619552,0.0107227923932735,0.025794360032428
"YBR200W-A",2.10746448379481,-0.00622091737958315,10.1098479267627,0.0107280367578189,0.025797532957331
"YER033C",0.681813424312386,4.48043742354082,10.0765134577411,0.0107455367566148,0.0258228405678546
"YIR022W",-0.258140794572949,5.79137520965534,10.0761920933589,0.0107464194998604,0.0258228405678546
"YDR537C",-2.18885468321171,1.11804342959219,10.0749324229389,0.0107546773406482,0.0258332381150364
"YGR069W",1.10987470904533,0.535637316337681,10.0688184817211,0.0107735965768687,0.0258692278784
"YPL242C",-0.356010845251652,7.11651680625241,10.0647028434032,0.0107783978733569,0.0258713041722796
"YIL134W",0.315427291732062,5.1357597002694,10.060257080184,0.0107908074141076,0.0258916342919004
"YFR012W",1.10436446989857,0.236507483904907,10.0613462290904,0.0108031720715016,0.025911841917485
"YPR108W-A",1.96151024579019,-0.15424658106084,10.0804367715787,0.0108200655250198,0.0259324184620101
"YDR193W",2.00880992554204,-0.35217932466077,10.0762527856394,0.0108224731488587,0.0259324184620101
"YPR085C",0.235123009226699,5.10636571344406,10.0484856058195,0.0108237400032891,0.0259324184620101
"YGL110C",-0.717448235082219,3.90207032817538,10.0471382013872,0.0108275344278387,0.0259324184620101
"YPL235W",-0.297282810586013,6.99841052714167,10.0417030519672,0.0108427666456082,0.0259594398524361
"YIR032C",0.527552587255301,2.15003920558004,10.0380895121501,0.0108540252250376,0.0259769314562809
"YJR005C-A",1.37380357492783,1.56010620211211,10.0361663046262,0.0108605421487205,0.0259830662546017
"YGL061C",-0.537968978074184,3.78433466602832,10.0333299949515,0.0108663404657269,0.0259874779988199
"YKL121W",0.301994012282993,5.29162834761049,10.0266676134172,0.0108851031806135,0.0260228803575818
"YLR186W",-0.224528450593725,6.54717743385444,10.0070539905361,0.0109406281502316,0.0261461120739354
"YNL167C",-0.399510825812321,5.32869785045072,10.0026262899634,0.0109532136269099,0.0261618514815017
"YPL115C",-0.431596653736484,6.18601251818328,10.0019357135532,0.01095517578775,0.0261618514815017
"YMR100W",0.303596562799898,6.3188966870012,9.98363196781114,0.0110073927855762,0.0262770015934641
"YPL271W",0.409799026447432,5.62562367518017,9.9782955248457,0.0110226751872603,0.0263039293139704
"YLR032W",-0.359787854278198,5.73732451191496,9.9715031343813,0.0110421627523375,0.026340868823362
"YDL118W",-4.82877096052127,-1.35444491897413,9.3406010499615,0.0110784425793099,0.0264178246122006
"YAR003W",-0.307073751577146,5.49840210463715,9.94666570261523,0.0111137834385132,0.0264924863104492
"YOR038C",-0.377617618210494,5.98659738574112,9.93597647837144,0.0111447801500998,0.0265567422575981
"YOR124C",0.217142608346651,7.7779365059204,9.93434610625104,0.0111495163532151,0.0265583985042877
"YDR522C",0.620318140064737,2.32065976737899,9.92518901480503,0.0111770593321997,0.026614360120006
"YOR156C",0.323301604656618,5.28732048894507,9.90277138655155,0.011241750906105,0.0267587058873314
"YNR040W",0.408588805917141,4.89162968961505,9.89772328553145,0.0112565860339294,0.0267843169496685
"YHR149C",-0.437760176576513,6.30528270787005,9.89170016461748,0.0112743088807445,0.0268167781267655
"YOR262W",0.289815847441189,5.44147109332524,9.88096560410927,0.0113059912334649,0.0268824075203803
"YLR429W",-0.185468740974496,7.61244367385925,9.8431993617074,0.0114183160504683,0.027139664768057
"YDR362C",0.225401620888221,5.45960775641559,9.84116712085287,0.0114244014698797,0.0271443118076824
"YDR345C",-0.488956490722263,10.0134565543385,9.83033145831015,0.0114569001563259,0.0272116905772945
"YML003W",0.435561046503711,3.68018001431882,9.82703972487024,0.0114669844266088,0.027225802619824
"YMR085W",0.626341542760606,2.95286508146906,9.81419232590307,0.0115060788348621,0.0273087577113447
"YGL120C",-0.371009313474208,8.30954589445202,9.81214132996242,0.0115117155194679,0.0273122723443839
"YML020W",-0.285132532430912,5.06463669771977,9.80860375297834,0.0115224175045897,0.027327797849211
"YCR066W",0.337621146669545,4.40384067350978,9.7992837728476,0.0115506665526918,0.0273849136306963
"YBR128C",0.598593332000531,2.72855342184208,9.79286727368821,0.0115707718960279,0.0274226876670377
"YOL154W",0.310420397591104,3.99409057747514,9.79118910787191,0.0115752739225814,0.0274234679953875
"YPR195C",0.939952130027845,1.57671549488675,9.78718001406501,0.0115899648192535,0.0274483779431114
"YGR130C",-0.22135142902094,6.63169070557234,9.77485772262172,0.0116250750645294,0.0275216114279853
"YCL010C",0.539179447584385,5.07889026602396,9.77250148085131,0.0116322914207344,0.0275287789762572
"YMR035W",0.443667367882101,4.38600917136336,9.76487342631349,0.0116556763193947,0.0275741917822396
"YGR282C",0.331570164551628,9.63564150582772,9.73574750113141,0.0117454587081545,0.0277668190650256
"YML133C",-0.466945045875438,6.23219730486849,9.7357181868704,0.011745550365303,0.0277668190650256
"YOR172W",0.218538573649123,5.82438364906836,9.73225226340487,0.0117562928961805,0.0277749583560009
"YLR079W",0.394315104830766,5.60866177315961,9.73188067929222,0.0117574458530728,0.0277749583560009
"YDR270W",0.368947796430395,5.90950596165256,9.72482706027652,0.0117793460445213,0.0278166950070407
"YBR281C",-0.198187727552445,6.23264792594039,9.72231423587781,0.0117871596472384,0.027825088895081
"YGR171C",0.20602683472489,5.29609900825903,9.72096245209442,0.0117913683160074,0.027825088895081
"YFR028C",-0.318933735696885,6.62041309886868,9.699894924994,0.0118571585284982,0.0279702964283166
"YBL113C",-0.353535773162348,4.54935685215397,9.69232931790557,0.0118809035370806,0.0280162533353763
"YDL090C",-0.293791298768285,4.80956387029357,9.68185266926637,0.0119138664750509,0.0280839061958517
"YNL168C",-0.228264435004005,6.04914152983038,9.67792497686529,0.0119262493568272,0.0281030156948973
"YDR108W",-0.254465185725151,5.19525588529935,9.67053599620697,0.0119495990138205,0.0281432375396043
"YMR126C",-0.322590720725839,4.38187622149803,9.66860656197178,0.0119557119808052,0.0281432375396043
"YDR162C",0.356568745205071,4.27067345045642,9.66846434553988,0.0119561654307023,0.0281432375396043
"YIL089W",0.361770990177326,3.43946672469527,9.66691013829741,0.011961279493452,0.0281451947121256
"YLR421C",0.226764794235788,6.33541738096221,9.65985762551793,0.01198343599249,0.0281872374168375
"YIL095W",0.249828169294735,5.12298630103001,9.64881348252819,0.0120185615776228,0.0282597447900312
"YOL017W",-0.542069901337287,3.83645250872992,9.63602938717394,0.0120593943560312,0.0283456150600275
"YMR034C",0.540025313920544,4.1515424956555,9.61735919733486,0.0121193567008585,0.0284763719120636
"YPR029C",-0.212134067328933,7.18581868137336,9.59281122225124,0.0121986057914757,0.0286523364051388
"YIL154C",0.482831623001372,4.98840952550315,9.59126017246356,0.0122036445072822,0.0286539305830148
"YJR103W",0.242288609577469,6.74811739601645,9.5854382465128,0.0122225554259452,0.02868808366404
"YLR054C",0.915660421177864,3.41185620531801,9.57384180935654,0.012260806810675,0.0287675909888455
"YKL065W-A",0.976191412694208,0.586094878193574,9.56379562464019,0.0123002815064413,0.0288499107995475
"YDR448W",-0.303834042475803,5.36782749685778,9.55764222782134,0.0123133656278742,0.028870295721152
"YML057C-A",1.49386583478235,0.382042513310109,9.54973221520972,0.0123523438851338,0.0289513566380525
"YGR252W",-0.344567178148437,4.29541277184746,9.5167221170119,0.0124485663472156,0.0291664805824958
"YLL013C",-0.391189035963324,6.22494849134341,9.51099388571546,0.0124676240437573,0.0291943069357548
"YNCG0015C",0.375530045273378,3.79160434327219,9.51049083873478,0.0124693273841546,0.0291943069357548
"YER147C",0.28565707793698,5.48187143267117,9.50235160003886,0.0124964639109187,0.0292474219453553
"YER157W",-0.233391233218414,6.02944128244371,9.49504086193908,0.0125209210860391,0.0292942304654501
"YIL122W",0.673801695040707,4.19801131525662,9.48750962190711,0.0125461967532521,0.0293429199510223
"YNL007C",0.885858543724361,7.56599424736014,9.47003582132119,0.0126050207301882,0.0294700093343283
"YER140W",-0.217921539237588,4.99819263466857,9.45142333268967,0.012668074653253,0.0296068942465073
"YOR066W",-0.740278323972597,4.61078147566404,9.4489727232745,0.0126764091643967,0.0296158411050179
"YGR294W",1.0664623778323,-0.193720038033939,9.45291402878971,0.0126843559772478,0.0296238761487108
"YDR123C",0.264912237721061,5.0639978958693,9.43801836052949,0.0127137233039763,0.029674611163557
"YLR069C",0.269255007610404,6.74552895020063,9.43761061323514,0.0127151103220597,0.029674611163557
"YLR047C",0.353187529789504,4.52652426876745,9.43415270616339,0.0127269312017713,0.029691654901683
"YEL052W",-0.275624480105624,6.05975662627021,9.42586067734386,0.0127552943506589,0.0297472656041627
"YIL088C",-0.185792021289085,6.33297650732968,9.42381101798765,0.0127623195202925,0.0297530911271239
"YOL116W",0.245950831366019,5.41297985685643,9.41770931454978,0.0127832641228992,0.0297913517076929
"YLR131C",-0.378792746423094,4.83449456000575,9.41632028903048,0.0127880411815453,0.0297919201152485
"YNL313C",-0.326380239841987,7.37163522154419,9.40458842003411,0.0128284382903718,0.029863703688478
"YMR150C",0.296425071672607,4.54226137648961,9.40310924340228,0.0128335532613328,0.029863703688478
"YGL096W",0.439211937713753,4.09070713288206,9.4027903448072,0.0128346665854182,0.029863703688478
"YDL224C",-0.232811236032291,6.34534208390445,9.40209957641547,0.0128370302677953,0.029863703688478
"YLR104W",0.403629084775665,5.07906034505663,9.38254837746416,0.0129047701879458,0.030010668674869
"YMR056C",0.353773038167655,3.0812642996658,9.36993336393777,0.01294899715235,0.030102868512644
"YNL284C",0.204945789049272,5.723928050781,9.36212330475572,0.0129759983870663,0.0301549722064355
"YOR123C",-0.467571250165749,4.8459562333131,9.35626926580174,0.012996506887094,0.0301796971625241
"YKL162C-A",1.32926650438325,0.259887071738792,9.35953588187893,0.0129985121130141,0.0301796971625241
"YGR169C",0.348099816330686,5.03028904966653,9.35515477468923,0.0130004142828828,0.0301796971625241
"YBR045C",0.403388561362064,3.06709156585291,9.34346527532559,0.0130419181592773,0.030265355276402
"YLR125W",0.411131890569646,3.5197808175368,9.33637100517563,0.0130667086060504,0.0303121810656419
"YNL318C",1.67981512250068,-0.0980310597321973,9.36068965419896,0.0131013902223048,0.0303819112706377
"YMR228W",0.26972610966511,4.5885216512015,9.32025042004191,0.0131235459507013,0.0304225551985922
"YPL253C",-0.42967610415273,4.41667072164863,9.31694553010262,0.0131352803701226,0.0304339678888471
"YPL082C",-0.370064720911374,8.12382847145026,9.31625247328533,0.0131377308126384,0.0304339678888471
"YHR038W",0.329278556084921,3.79987802919391,9.31466405039623,0.0131434027373791,0.0304363787139025
"YKL133C",0.599009508160103,3.770505210389,9.29860702964299,0.0132006894883599,0.0305582709818602
"YDR063W",-0.306195747840844,5.98127352836516,9.29654128906606,0.0132079885134672,0.0305644015882065
"YKL077W",-0.268235486021547,7.55102396781732,9.2934380449655,0.0132190901485113,0.0305793243421387
"YKR078W",0.300247091382495,4.48081218180077,9.29007731878457,0.0132311377598628,0.0305964241230888
"YFL058W",1.88650524548352,0.305227768527416,9.26720251546555,0.0133442626312059,0.0308471663778702
"YKL019W",-0.2969556180149,6.03967829296262,9.25340970460185,0.0133633335512773,0.0308803896269319
"YJL214W",0.396081521287448,2.91562887769328,9.25072934256965,0.0133735600175436,0.03089315867673
"YDR167W",-0.336926985483173,4.17427084883098,9.24538001237236,0.0133925145813967,0.0309206383433726
"YGR286C",-0.460486228905671,5.72544942068015,9.24360977636427,0.0133989415617713,0.0309206383433726
"YHR183W",-0.387781871246231,9.76700675608319,9.24343643161068,0.0133995706028492,0.0309206383433726
"YNR026C",0.175551700870785,5.82305375705257,9.23869975221425,0.0134168252157969,0.0309495876862818
"YPL121C",1.38886792509226,-0.769297368105343,9.26768164607707,0.0134389092408035,0.0309896531686177
"YOR115C",-0.211848895251186,5.23635525889638,9.22311366347617,0.0134737906607398,0.0310591905374894
"YIL156W",-0.339164250710122,5.876524658506,9.22165438639362,0.0134791370413808,0.0310606201388339
"YLR087C",-0.251077587595347,8.05146225945749,9.21911322884169,0.013488455583114,0.031071198770496
"YMR020W",0.514261665702255,5.52467689027449,9.21747827831761,0.0134944588583259,0.0310741358153181
"YML100W-A",0.76714181423426,1.72272463004428,9.21425005894269,0.013507936677987,0.0310942766541963
"YJL101C",-0.323393183683863,7.43228530676198,9.20786955847645,0.0135297876592798,0.0311336710422923
"YPL085W",-0.511281503580891,8.10940133732753,9.20559938021079,0.0135381515950831,0.0311420133996802
"YKL174C",-0.311432612180044,6.21431374540983,9.1932968194143,0.0135835891784861,0.0312356011480093
"YDR536W",0.520831511958285,3.30917414353215,9.18860291129656,0.013601204992844,0.0312651693644528
"YLL008W",-0.287832893337023,7.3314806559917,9.18593769470434,0.0136108569213402,0.031276416673793
"YDL156W",-0.553783385715182,3.71687908040916,9.17254373725813,0.0136606907680043,0.0313799579613158
"YOR336W",0.208910811700529,7.62191323960969,9.16048324626368,0.013705694187106,0.0314723348000212
"YOR394W",-1.2317368315444,-1.42676209968368,9.18972563205797,0.0138026029622873,0.0316727327751929
"YPL282C",-1.2317368315444,-1.42676209968368,9.18972563205797,0.0138026029622873,0.0316727327751929
"YOR196C",-0.23945471675257,5.77239069989326,9.12921359190661,0.013823309424151,0.0317091761031486
"YPL190C",0.452318588385607,6.59694943664478,9.11958743019477,0.0138597634571479,0.0317817046198103
"YHR135C",-0.589842570289711,6.14960773196007,9.11522162166665,0.0138763364675197,0.0317982712325952
"YGR204W",-0.281757209786617,9.3851284747708,9.11381911925441,0.0138816644269259,0.0317982712325952
"YJL187C",-0.2861991954988,6.09774201083077,9.11325661230574,0.0138838036020029,0.0317982712325952
"YMR022W",0.288727714552884,5.97479581482192,9.11258901738316,0.0138863418194687,0.0317982712325952
"YNCL0015C",-1.28418839445691,5.90470444511288,9.10057079090291,0.0139321292184013,0.0318719891789791
"YNCL0024C",-1.28418839445691,5.90470444511288,9.10057079090291,0.0139321292184013,0.0318719891789791
"YHR152W",-0.535071351664999,3.75180382962469,9.10032797188497,0.0139330835227034,0.0318719891789791
"YLR221C",-0.439881856233757,5.84421000976573,9.09053753127262,0.0139704951794738,0.0319464489629442
"YER172C",-0.255179269376713,7.94974255979087,9.07675565666446,0.0140234055306088,0.0320562856164038
"YHR178W",0.304891525694982,5.06983991903586,9.06072871406701,0.014085250609669,0.0321864627978945
"YMR114C",0.535765603437182,3.78782860914703,9.02186314606445,0.0142368114932834,0.0325214894452062
"YNCN0018W",-0.684549731496346,4.09886673134584,9.01800924324663,0.0142517377053999,0.0325442738707047
"YEL077C",-0.453678816692094,5.63654364038183,9.00703065293254,0.014294891594778,0.032631478833234
"YER152C",-0.452649580841695,6.93659798578541,9.00066049169759,0.0143200124382651,0.0326774728278744
"YMR294W",0.418440402460204,2.98319747211949,8.99929522022143,0.0143257277358606,0.032679167886177
"YML041C",0.422519505657891,4.46663048512294,8.99618607644305,0.0143377022488937,0.0326951350380741
"YAR053W",1.01666330739908,0.162021029910182,8.99114436981121,0.014381891350771,0.0327736781615528
"YBR176W",0.322033768245454,4.88167566624119,8.98497272620714,0.0143821192662688,0.0327736781615528
"YPL184C",-0.246233159975255,7.08387688825207,8.98361061089587,0.0143875204045699,0.032774621871346
"YGR075C",0.388955795163133,3.72010201296188,8.97885660059589,0.0144064457869777,0.0328038094227053
"YBR297W",1.12904725160683,4.7306077607363,8.97787828030835,0.0144103161599742,0.0328038094227053
"YGR009C",0.283344361269011,5.92553508003174,8.97319181064313,0.014428966224321,0.0328348912833233
"YOR181W",-0.543666842844171,3.65172443895207,8.95034626466549,0.0145203886550523,0.0330314967950861
"YKR081C",-0.398684151352037,6.98768655224717,8.94676720373933,0.0145347363167975,0.0330526944892709
"YOL011W",0.395159204163038,7.72140507667525,8.92987447766431,0.0146028514598383,0.0331961050826901
"YCR098C",0.493995090206429,2.72748830144599,8.92592130365326,0.0146193842935717,0.0332208422416718
"YML017W",-0.227373288913113,6.61309865184574,8.92468807522865,0.0146238430622575,0.0332208422416718
"YFL020C",0.641336424163148,2.773162372899,8.92038900688331,0.0146419566049221,0.0332504971691596
"YOL077W-A",0.381729661945584,4.92820226294548,8.90971608105257,0.0146846532849888,0.0333359383036084
"YPL083C",-0.271918194877383,5.32967094893579,8.90519084711637,0.014703089328275,0.0333662648706572
"YPR173C",-0.280545895443769,6.67075340785031,8.90133693381344,0.0147188124105116,0.0333798102047403
"YER128W",0.266068684745581,4.35238888146057,8.90124122354325,0.0147192163684324,0.0333798102047403
"YJL108C",0.67552262861259,4.28338093253059,8.8997692117072,0.0147252340970132,0.03338193807712
